Item_ID,Item_Name,Pocket,Price,Sell_Price,Hold_Effect,Hold_Effect_Param,Fling_Power,Fling_Effect,Natural_Gift_Power,Natural_Gift_Type,Prevent_Toss,Selectable,Field_Use_Func,Battle_Use_Func,Shop_Locations,Given_At_Locations
623,ITEM_GRAM_1,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
624,ITEM_GRAM_2,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
625,ITEM_GRAM_3,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
626,ITEM_XTRANSCEIVER_BW2,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
627,ITEM_MEDAL_BOX,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
628,ITEM_DNA_SPLICERS_FUSE,Key Items,0,0,0,0,0,0,0,31,TRUE,TRUE,31,0,,
629,ITEM_DNA_SPLICERS_UNFUSE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
630,ITEM_PERMIT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
631,ITEM_OVAL_CHARM,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
632,ITEM_SHINY_CHARM,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
633,ITEM_PLASMA_CARD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
634,ITEM_GRUBBY_HANKY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
635,ITEM_COLRESS_MACHINE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
636,ITEM_DROPPED_ITEM_CURTIS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
637,ITEM_DROPPED_ITEM_YANCY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
638,ITEM_REVEAL_GLASS,Key Items,0,0,0,0,0,0,0,31,TRUE,TRUE,30,0,,
639,ITEM_WEAKNESS_POLICY,Items,50000,25000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
640,ITEM_ASSAULT_VEST,Items,50000,25000,0,50,30,0,0,31,FALSE,FALSE,0,0,,
641,ITEM_HOLO_CASTER_MALE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
642,ITEM_PROFS_LETTER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
643,ITEM_ROLLER_SKATES,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
644,ITEM_PIXIE_PLATE,Items,1000,500,0,20,90,0,0,31,FALSE,FALSE,0,0,,
645,ITEM_ABILITY_CAPSULE,Medicine,100000,50000,0,0,0,0,0,31,FALSE,FALSE,32,0,,
646,ITEM_WHIPPED_DREAM,Items,2100,1050,0,0,80,0,0,31,FALSE,FALSE,0,0,,
647,ITEM_SACHET,Items,2100,1050,0,0,30,0,0,31,FALSE,FALSE,0,0,,
648,ITEM_LUMINOUS_MOSS,Items,5000,2500,0,0,30,0,0,31,FALSE,FALSE,0,0,,
649,ITEM_SNOWBALL,Items,5000,2500,0,0,30,0,0,31,FALSE,FALSE,0,0,,
650,ITEM_SAFETY_GOGGLES,Items,20000,10000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
651,ITEM_POKE_FLUTE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
652,ITEM_RICH_MULCH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
653,ITEM_SURPRISE_MULCH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
654,ITEM_BOOST_MULCH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
655,ITEM_AMAZE_MULCH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
656,ITEM_GENGARITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,TROO 05 GYM08 (H#0414)
657,ITEM_GARDEVOIRITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
658,ITEM_AMPHAROSITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,DALI 04 GYM06 (H#0303)
659,ITEM_VENUSAURITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
660,ITEM_CHARIZARDITE_X,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
661,ITEM_BLASTOISINITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
662,ITEM_MEWTWONITE_X,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
663,ITEM_MEWTWONITE_Y,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
664,ITEM_BLAZIKENITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,BAIR 04 GYM05 (H#0254)
665,ITEM_MEDICHAMITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,MELT 04 GYM02 (H#0111)
666,ITEM_HOUNDOOMINITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,BAIR 04 GYM05 (H#0254)
667,ITEM_AGGRONITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
668,ITEM_BANETTITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,TROO 05 GYM08 (H#0414)
669,ITEM_TYRANITARITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
670,ITEM_SCIZORITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
671,ITEM_PINSIRITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,RADE 05 GYM07 (H#0360)
672,ITEM_AERODACTYLITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
673,ITEM_LUCARIONITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
674,ITEM_ABOMASITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,DANB 05 GYM03 (H#0141)
675,ITEM_KANGASKHANITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
676,ITEM_GYARADOSITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,SYDT 04 GYM04 (H#0167)
677,ITEM_ABSOLITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
678,ITEM_CHARIZARDITE_Y,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
679,ITEM_ALAKAZITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
680,ITEM_HERACRONITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,MELT 04 GYM02 (H#0111)
681,ITEM_MAWILITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
682,ITEM_MANECTITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
683,ITEM_GARCHOMPITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
684,ITEM_LATIASITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
685,ITEM_LATIOSITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
686,ITEM_ROSELI_BERRY,Berries,80,40,0,0,10,0,0,18,FALSE,FALSE,8,0,,
687,ITEM_KEE_BERRY,Items,80,40,0,0,30,0,0,31,FALSE,FALSE,0,0,,
688,ITEM_MARANGA_BERRY,Items,80,40,0,0,30,0,0,31,FALSE,FALSE,0,0,,
689,ITEM_SPRINKLOTAD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
690,ITEM_TM096,TMs/HMs,1600,800,0,0,0,0,0,18,FALSE,FALSE,6,0,,
691,ITEM_TM097,TMs/HMs,20000,10000,0,0,0,0,0,18,FALSE,FALSE,6,0,,
692,ITEM_TM098,TMs/HMs,12000,6000,0,0,0,0,0,18,FALSE,FALSE,6,0,,
693,ITEM_TM099,TMs/HMs,32000,16000,0,0,0,0,0,18,FALSE,FALSE,6,0,,
694,ITEM_TM100,TMs/HMs,0,0,0,0,0,0,0,0,FALSE,FALSE,6,0,,
695,ITEM_POWER_PLANT_PASS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
696,ITEM_MEGA_RING,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
697,ITEM_INTRIGUING_STONE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
698,ITEM_COMMON_STONE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
699,ITEM_DISCOUNT_COUPON,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
700,ITEM_ELEVATOR_KEY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
701,ITEM_TMV_PASS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
702,ITEM_HONOR_OF_KALOS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
703,ITEM_ADVENTURE_GUIDE,Items,0,0,0,0,0,0,0,18,FALSE,FALSE,0,0,,
704,ITEM_STRANGE_SOUVENIR,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
705,ITEM_LENS_CASE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
706,ITEM_MAKEUP_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
707,ITEM_TRAVEL_TRUNK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
708,ITEM_LUMIOSE_GALETTE,Medicine,350,175,0,0,30,0,0,31,FALSE,FALSE,1,2,,
709,ITEM_SHALOUR_SABLE,Medicine,350,175,0,0,30,0,0,31,FALSE,FALSE,1,2,,
710,ITEM_JAW_FOSSIL,Items,1000,500,0,0,100,0,0,31,FALSE,FALSE,0,0,,
711,ITEM_SAIL_FOSSIL,Items,1000,500,0,0,100,0,0,31,FALSE,FALSE,0,0,,
712,ITEM_LOOKER_TICKET,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
713,ITEM_BIKE_XY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
714,ITEM_HOLO_CASTER_FEMALE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
715,ITEM_FAIRY_GEM,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
716,ITEM_MEGA_CHARM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
717,ITEM_MEGA_GLOVE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
718,ITEM_MACH_BIKE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
719,ITEM_ACRO_BIKE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
720,ITEM_WAILMER_PAIL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
721,ITEM_DEVON_PARTS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
722,ITEM_SOOT_SACK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
723,ITEM_BASEMENT_KEY_ORAS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
724,ITEM_POKEBLOCK_KIT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
725,ITEM_LETTER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
726,ITEM_EON_TICKET,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
727,ITEM_SCANNER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
728,ITEM_GO_GOGGLES,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
729,ITEM_METEORITE_ORAS_DEFAULT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
730,ITEM_KEY_TO_ROOM_1,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
731,ITEM_KEY_TO_ROOM_2,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
732,ITEM_KEY_TO_ROOM_4,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
733,ITEM_KEY_TO_ROOM_6,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
734,ITEM_STORAGE_KEY_HOENN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
735,ITEM_DEVON_SCOPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
736,ITEM_SS_TICKET_ORAS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
737,ITEM_HM07_ORAS,TMs/HMs,0,0,0,0,0,0,0,0,TRUE,FALSE,6,0,,
738,ITEM_DEVON_SCUBA_GEAR,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
739,ITEM_CONTEST_COSTUME_MALE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
740,ITEM_CONTEST_COSTUME_FEMALE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
741,ITEM_MAGMA_SUIT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
742,ITEM_AQUA_SUIT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
743,ITEM_PAIR_OF_TICKETS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
744,ITEM_MEGA_BRACELET,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
745,ITEM_MEGA_PENDANT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
746,ITEM_MEGA_GLASSES,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
747,ITEM_MEGA_ANCHOR,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
748,ITEM_MEGA_STICKPIN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
749,ITEM_MEGA_TIARA,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
750,ITEM_MEGA_ANKLET,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
751,ITEM_METEORITE_ORAS_SECOND,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
752,ITEM_SWAMPERTITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,SYDT 04 GYM04 (H#0167)
753,ITEM_SCEPTILITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,DANB 05 GYM03 (H#0141)
754,ITEM_SABLENITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
755,ITEM_ALTARIANITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
756,ITEM_GALLADITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
757,ITEM_AUDINITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
758,ITEM_METAGROSSITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
759,ITEM_SHARPEDONITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
760,ITEM_SLOWBRONITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
761,ITEM_STEELIXITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
762,ITEM_PIDGEOTITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
763,ITEM_GLALITITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
764,ITEM_DIANCITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
765,ITEM_PRISON_BOTTLE,Key Items,0,0,0,0,0,0,0,31,TRUE,TRUE,28,0,,
766,ITEM_MEGA_CUFF,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
767,ITEM_CAMERUPTITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
768,ITEM_LOPUNNITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,LOBA 04 GYM01 (H#0060)
769,ITEM_SALAMENCITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
770,ITEM_BEEDRILLITE,Items,0,0,0,0,0,0,0,31,FALSE,FALSE,0,0,,
771,ITEM_METEORITE_ORAS_THIRD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
772,ITEM_METEORITE_ORAS_FINAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
773,ITEM_KEY_STONE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
774,ITEM_METEORITE_SHARD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
775,ITEM_EON_FLUTE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
776,ITEM_NORMALIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
777,ITEM_FIRIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
778,ITEM_WATERIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
779,ITEM_ELECTRIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
780,ITEM_GRASSIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
781,ITEM_ICIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
782,ITEM_FIGHTINIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
783,ITEM_POISONIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
784,ITEM_GROUNDIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
785,ITEM_FLYINIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
786,ITEM_PSYCHIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
787,ITEM_BUGINIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
788,ITEM_ROCKIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
789,ITEM_GHOSTIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
790,ITEM_DRAGONIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
791,ITEM_DARKINIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
792,ITEM_STEELIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
793,ITEM_FAIRIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
794,ITEM_PIKANIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
795,ITEM_BOTTLE_CAP,Items,20000,10000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
796,ITEM_GOLD_BOTTLE_CAP,Items,60000,30000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
797,ITEM_Z_RING,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
798,ITEM_DECIDIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
799,ITEM_INCINIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
800,ITEM_PRIMARIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
801,ITEM_TAPUNIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
802,ITEM_MARSHADIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
803,ITEM_ALORAICHIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
804,ITEM_SNORLIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
805,ITEM_EEVIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
806,ITEM_MEWNIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
807,ITEM_NORMALIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
808,ITEM_FIRIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
809,ITEM_WATERIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
810,ITEM_ELECTRIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
811,ITEM_GRASSIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
812,ITEM_ICIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
813,ITEM_FIGHTINIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
814,ITEM_POISONIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
815,ITEM_GROUNDIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
816,ITEM_FLYINIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
817,ITEM_PSYCHIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
818,ITEM_BUGINIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
819,ITEM_ROCKIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
820,ITEM_GHOSTIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
821,ITEM_DRAGONIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
822,ITEM_DARKINIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
823,ITEM_STEELIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
824,ITEM_FAIRIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
825,ITEM_PIKANIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
826,ITEM_DECIDIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
827,ITEM_INCINIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
828,ITEM_PRIMARIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
829,ITEM_TAPUNIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
830,ITEM_MARSHADIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
831,ITEM_ALORAICHIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
832,ITEM_SNORLIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
833,ITEM_EEVIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
834,ITEM_MEWNIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
835,ITEM_PIKASHUNIUM_Z_HELD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
836,ITEM_PIKASHUNIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
837,ITEM_UNKNOWN_837,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
838,ITEM_UNKNOWN_838,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
839,ITEM_UNKNOWN_839,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
840,ITEM_UNKNOWN_840,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
841,ITEM_FORAGE_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
842,ITEM_FISHING_ROD_SM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
843,ITEM_PROFESSORS_MASK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
844,ITEM_FESTIVAL_TICKET,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
845,ITEM_SPARKLING_STONE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
846,ITEM_ADRENALINE_ORB,Items,5000,2500,0,0,30,0,0,31,FALSE,FALSE,0,0,,
847,ITEM_ZYGARDE_CUBE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
848,ITEM_UNKNOWN_848,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
849,ITEM_ICE_STONE,Items,3000,1500,0,0,30,0,0,31,FALSE,FALSE,20,0,,
850,ITEM_RIDE_PAGER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
851,ITEM_BEAST_BALL,Poké Balls,0,0,0,0,0,0,0,31,FALSE,FALSE,0,1,,
852,ITEM_BIG_MALASADA,Medicine,350,175,0,0,30,0,0,31,FALSE,FALSE,1,2,,
853,ITEM_RED_NECTAR,Items,300,150,0,0,10,0,0,31,FALSE,FALSE,34,0,,
854,ITEM_YELLOW_NECTAR,Items,300,150,0,0,10,0,0,31,FALSE,FALSE,34,0,,
855,ITEM_PINK_NECTAR,Items,300,150,0,0,10,0,0,31,FALSE,FALSE,34,0,,
856,ITEM_PURPLE_NECTAR,Items,300,150,0,0,10,0,0,31,FALSE,FALSE,34,0,,
857,ITEM_SUN_FLUTE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
858,ITEM_MOON_FLUTE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
859,ITEM_UNKNOWN_859,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
860,ITEM_ENIGMATIC_CARD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
861,ITEM_SILVER_RAZZ_BERRY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
862,ITEM_GOLDEN_RAZZ_BERRY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
863,ITEM_SILVER_NANAB_BERRY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
864,ITEM_GOLDEN_NANAB_BERRY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
865,ITEM_SILVER_PINAP_BERRY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
866,ITEM_GOLDEN_PINAP_BERRY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
867,ITEM_UNKNOWN_867,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
868,ITEM_UNKNOWN_868,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
869,ITEM_UNKNOWN_869,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
870,ITEM_UNKNOWN_870,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
871,ITEM_UNKNOWN_871,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
872,ITEM_SECRET_KEY_LGPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
873,ITEM_SS_TICKET_LGPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
