script_file,section,command,args
0833,script,CloseMessage,
0833,script,ReleaseAll,
0833,script,End,
0833,function,Message,1
0833,function,WaitButton,
0833,function,CloseMessage,
0833,function,ReleaseAll,
0833,function,End,
0833,function,CommonScript,2009
0833,function,CloseMessage,
0833,function,ReleaseAll,
0833,function,End,
0834,script,PlayFanfare,SEQ_SE_CONFIRM
0834,script,LockAll,
0834,script,FacePlayer,
0834,script,CheckFlag,280
0834,script,JumpIf,EQUAL Function#1
0834,script,Message,0
0834,script,WaitButton,
0834,script,CloseMessage,
0834,script,ReleaseAll,
0834,script,End,
0834,script,PlayFanfare,SEQ_SE_CONFIRM
0834,script,LockAll,
0834,script,FacePlayer,
0834,script,CheckFlag,280
0834,script,JumpIf,EQUAL Function#2
0834,script,Message,8
0834,script,WaitButton,
0834,script,CloseMessage,
0834,script,ReleaseAll,
0834,script,End,
0834,script,PlayFanfare,SEQ_SE_CONFIRM
0834,script,LockAll,
0834,script,FacePlayer,
0834,script,Message,10
0834,script,WaitButton,
0834,script,CloseMessage,
0834,script,ReleaseAll,
0834,script,End,
0834,script,PlayFanfare,SEQ_SE_CONFIRM
0834,script,LockAll,
0834,script,FacePlayer,
0834,script,Message,11
0834,script,WaitButton,
0834,script,CloseMessage,
0834,script,ReleaseAll,
0834,script,End,
0834,script,MecScript,
0834,script,LockAll,
0834,script,Movement,Player Action#1
0834,script,WaitMovement,
0834,script,CheckFlag,291
0834,script,JumpIf,EQUAL Function#3
0834,script,Message,1
0834,script,CloseMessage,
0834,script,SetFlag,291
0834,script,WaitTime,50 0x8004
0834,script,CheckItem,ITEM_PASS 1 0x800C
0834,script,CompareVarValue,0x800C 1
0834,script,JumpIf,GREATER/EQUAL Function#4
0834,script,Message,2
0834,script,CloseMessage,
0834,script,LockFollowingPoke,0
0834,script,WaitFollowingPoke,
0834,script,SetFollowingPokeMovement,55
0834,script,Movement,Player Action#2
0834,script,WaitMovement,
0834,script,WaitFollowingPoke,
0834,script,LockFollowingPoke,1
0834,script,SetFollowingPokeMovement,48
0834,script,ReleaseAll,
0834,script,End,
0834,script,CheckFlag,280
0834,script,JumpIf,EQUAL Function#5
0834,script,End,
0834,script,CMD_582,76 1290 209
0834,script,CheckFlag,280
0834,script,JumpIf,EQUAL Function#6
0834,script,Jump,Function#7
0834,script,PlayFanfare,SEQ_SE_CONFIRM
0834,script,LockAll,
0834,script,FacePlayer,
0834,script,Message,12
0834,script,OpenTouchScreen,
0834,script,YesNoTouchScreen,0x800C
0834,script,CloseTouchScreen,
0834,script,CompareVarValue,0x800C 1
0834,script,JumpIf,EQUAL Function#8
0834,script,Message,14
0834,script,CloseMessage,
0834,script,FadeScreen,6 1 0 0
0834,script,WaitFadeScreen,
0834,script,PartyPokemonTradeScreen,
0834,script,GetSelectedPartySlot,0x800C
0834,script,ReturnScreen,
0834,script,FadeScreen,6 1 1 0
0834,script,WaitFadeScreen,
0834,script,CompareVarValue,0x800C 255
0834,script,JumpIf,EQUAL Function#8
0834,script,InitTrade,10
0834,script,SetVarFromVariable,0x8004 0x800C
0834,script,GetPartyPokemonID,0x8004 0x8005
0834,script,GetRequestedPokemon,0x800C
0834,script,CompareVars,0x8005 0x800C
0834,script,JumpIf,DIFFERENT Function#9
0834,script,TradePokemonScreen,0x8004
0834,script,EndTrade,
0834,script,SetFlag,354
0834,script,Message,16
0834,script,CloseMessage,
0834,script,GetPlayerDirection,0x800C
0834,script,CompareVarValue,0x800C 0
0834,script,JumpIf,DIFFERENT Function#10
0834,script,Movement,Overworld.4 Action#3
0834,script,Jump,Function#11
0834,script,PlayFanfare,SEQ_SE_CONFIRM
0834,script,LockAll,
0834,script,Message,18
0834,script,WaitButton,
0834,script,CloseMessage,
0834,script,ReleaseAll,
0834,script,End,
0834,function,GetPlayerDirection,0x800C
0834,function,CompareVarValue,0x800C 2
0834,function,JumpIf,DIFFERENT Function#12
0834,function,Message,5
0834,function,WaitButton,
0834,function,CloseMessage,
0834,function,Jump,Function#13
0834,function,Message,9
0834,function,WaitButton,
0834,function,CloseMessage,
0834,function,ReleaseAll,
0834,function,End,
0834,function,Message,3
0834,function,CloseMessage,
0834,function,Jump,Function#14
0834,function,Message,4
0834,function,WaitButton,
0834,function,CloseMessage,
0834,function,SetVar,0x411D 1
0834,function,SetVar,0x411F 1
0834,function,ReleaseAll,
0834,function,End,
0834,function,SetOWPosition,Overworld.0 12 0 7 Right
0834,function,End,
0834,function,SetVar,0x411D 0
0834,function,SetFlag,759
0834,function,CheckPokegearNumberRegistered,36 0x4001
0834,function,CompareVarValue,0x4001 0
0834,function,JumpIf,EQUAL Function#15
0834,function,CheckPokeGearRematch,36 0x4001
0834,function,CompareVarValue,0x4001 0
0834,function,JumpIf,DIFFERENT Function#15
0834,function,CheckFlag,354
0834,function,JumpIf,EQUAL Function#15
0834,function,ClearFlag,759
0834,function,End,
0834,function,SetFlag,759
0834,function,CheckPokegearNumberRegistered,36 0x4001
0834,function,CompareVarValue,0x4001 0
0834,function,JumpIf,EQUAL Function#15
0834,function,CheckPokeGearRematch,36 0x4001
0834,function,CompareVarValue,0x4001 0
0834,function,JumpIf,DIFFERENT Function#15
0834,function,CheckFlag,354
0834,function,JumpIf,EQUAL Function#15
0834,function,ClearFlag,759
0834,function,End,
0834,function,Message,15
0834,function,WaitButton,
0834,function,CloseMessage,
0834,function,ReleaseAll,
0834,function,End,
0834,function,EndTrade,
0834,function,Message,17
0834,function,WaitButton,
0834,function,CloseMessage,
0834,function,ReleaseAll,
0834,function,End,
0834,function,Movement,Overworld.4 Action#4
0834,function,WaitMovement,
0834,function,RemoveOW,Overworld.4
0834,function,SetFlag,759
0834,function,ReleaseAll,
0834,function,End,
0834,function,WaitMovement,
0834,function,RemoveOW,Overworld.4
0834,function,SetFlag,759
0834,function,ReleaseAll,
0834,function,End,
0834,function,Message,7
0834,function,CloseMessage,
0834,function,Movement,Overworld.0 Action#5
0834,function,WaitMovement,
0834,function,ReleaseAll,
0834,function,End,
0834,function,ReleaseAll,
0834,function,End,
0834,function,WaitTime,50 0x8004
0834,function,CheckItem,ITEM_PASS 1 0x800C
0834,function,CompareVarValue,0x800C 1
0834,function,JumpIf,GREATER/EQUAL Function#4
0834,function,Message,2
0834,function,CloseMessage,
0834,function,LockFollowingPoke,0
0834,function,WaitFollowingPoke,
0834,function,SetFollowingPokeMovement,55
0834,function,Movement,Player Action#2
0834,function,WaitMovement,
0834,function,WaitFollowingPoke,
0834,function,LockFollowingPoke,1
0834,function,SetFollowingPokeMovement,48
0834,function,ReleaseAll,
0834,function,End,
0834,function,End,
0834,action,WalkOnSpotWest8,0x1
0834,action,End,
0834,action,WalkSouth8,0x2
0834,action,End,
0834,action,WalkWest6,0x5
0834,action,WalkSouth6,0xA
0834,action,End,
0834,action,WalkSouth6,0xA
0834,action,End,
0834,action,FaceEast,0x1
0834,action,End,
0835,script,MecScript,
0835,script,LockAll,
0835,script,Movement,Player Action#1
0835,script,WaitMovement,
0835,script,PlayFanfare,SEQ_SE_DP_KAIDAN2
0835,script,FadeScreen,6 1 0 0
0835,script,WaitFadeScreen,
0835,script,Warp,400 0 3 3 Right
0835,script,FadeScreen,6 1 1 0
0835,script,WaitFadeScreen,
0835,script,WaitFanfare,SEQ_SE_DP_KAIDAN2
0835,script,BallResetFollowingPoke,
0835,script,LockFollowingPoke,0
0835,script,WaitFollowingPoke,
0835,script,SetFollowingPokeMovement,55
0835,script,Movement,Player Action#2
0835,script,WaitMovement,
0835,script,WaitFollowingPoke,
0835,script,LockFollowingPoke,1
0835,script,SetFollowingPokeMovement,48
0835,script,Message,0
0835,script,CloseMessage,
0835,script,LockFollowingPoke,0
0835,script,WaitFollowingPoke,
0835,script,SetFollowingPokeMovement,55
0835,script,Movement,Player Action#3
0835,script,WaitMovement,
0835,script,WaitFollowingPoke,
0835,script,LockFollowingPoke,1
0835,script,SetFollowingPokeMovement,48
0835,script,ReleaseAll,
0835,script,End,
0835,action,WalkSouth8,0x3
0835,action,WalkEast8,0x7
0835,action,End,
0835,action,WalkEast8,0xB
0835,action,WalkSouth8,0x4
0835,action,End,
0835,action,WalkSouth8,0x2
0835,action,End,
0836,script,MecScript,
0836,script,LockAll,
0836,script,Movement,Player Action#1
0836,script,WaitMovement,
0836,script,PlayFanfare,SEQ_SE_GS_N_LINEAR
0836,script,WaitTime,40 0x8004
0836,script,StopFanfare,SEQ_SE_GS_N_LINEAR
0836,script,CMD_722,1 1 198 17 11
0836,script,SetVar,0x411E 0
0836,script,ReleaseAll,
0836,script,End,
0836,action,WalkWest8,0x7
0836,action,WalkNorth8,0x2
0836,action,End,
0837,script,PlayFanfare,SEQ_SE_CONFIRM
0837,script,LockAll,
0837,script,FacePlayer,
0837,script,Message,0
0837,script,WaitButton,
0837,script,CloseMessage,
0837,script,ReleaseAll,
0837,script,End,
0837,script,PlayFanfare,SEQ_SE_CONFIRM
0837,script,LockAll,
0837,script,FacePlayer,
0837,script,CheckFlag,304
0837,script,JumpIf,EQUAL Function#1
0837,script,Message,1
0837,script,SetVar,0x8004 252
0837,script,SetVar,0x8005 1
0837,script,CheckItemSpace,0x8004 0x8005 0x800C
0837,script,CompareVarValue,0x800C 0
0837,script,JumpIf,EQUAL Function#2
0837,script,CommonScript,2033
0837,script,SetFlag,304
0837,script,Message,2
0837,script,WaitButton,
0837,script,CloseMessage,
0837,script,ReleaseAll,
0837,script,End,
0837,script,SetVar,0x4008 0
0837,script,SetVar,0x4009 0
0837,script,CompareVarValue,0x4130 3
0837,script,JumpIf,EQUAL Function#3
0837,script,CheckBornPokemonInParty,0x4000 SPECIES_ROTOM
0837,script,CompareVarValue,0x4000 1
0837,script,JumpIf,EQUAL Function#4
0837,script,SetVar,0x4009 1
0837,script,ClearFlag,641
0837,script,ClearFlag,642
0837,script,CheckFlag,359
0837,script,JumpIf,EQUAL Function#5
0837,script,CompareVarValue,0x4130 4
0837,script,JumpIf,EQUAL Function#5
0837,script,CompareVarValue,0x4130 1
0837,script,JumpIf,LESS/EQUAL Function#5
0837,script,CompareVarValue,0x40FD 0
0837,script,JumpIf,EQUAL Function#5
0837,script,ClearFlag,762
0837,script,CompareVarValue,0x4130 5
0837,script,CallIf,EQUAL Function#6
0837,script,End,
0837,script,PlayFanfare,SEQ_SE_CONFIRM
0837,script,LockAll,
0837,script,Message,3
0837,script,WaitButton,
0837,script,CloseMessage,
0837,script,ReleaseAll,
0837,script,End,
0837,script,CheckFlag,375
0837,script,JumpIf,EQUAL Function#7
0837,script,CompareVarValue,0x4130 3
0837,script,JumpIf,EQUAL Function#8
0837,script,PlayFanfare,SEQ_SE_CONFIRM
0837,script,LockAll,
0837,script,SetVar,0x4130 3
0837,script,Message,14
0837,script,CloseMessage,
0837,script,GetPlayerDirection,0x4002
0837,script,CompareVarValue,0x4002 0
0837,script,JumpIf,DIFFERENT Function#9
0837,script,Movement,Overworld.2 Action#1
0837,script,Jump,Function#10
0837,script,CompareVarValue,0x4009 1
0837,script,JumpIf,DIFFERENT Function#11
0837,script,SetWarpPosition,1 23 2
0837,script,CompareVarValue,0x4008 0
0837,script,JumpIf,DIFFERENT Function#12
0837,script,CompareVarValue,0x4130 3
0837,script,JumpIf,GREATER Function#12
0837,script,SetOWPosition,Overworld.2 22 0 8 Up
0837,script,End,
0837,function,Message,2
0837,function,WaitButton,
0837,function,CloseMessage,
0837,function,ReleaseAll,
0837,function,End,
0837,function,CommonScript,2009
0837,function,CloseMessage,
0837,function,ReleaseAll,
0837,function,End,
0837,function,SetVar,0x4009 1
0837,function,ClearFlag,641
0837,function,ClearFlag,642
0837,function,CheckFlag,359
0837,function,JumpIf,EQUAL Function#5
0837,function,CompareVarValue,0x4130 4
0837,function,JumpIf,EQUAL Function#5
0837,function,CompareVarValue,0x4130 1
0837,function,JumpIf,LESS/EQUAL Function#5
0837,function,CompareVarValue,0x40FD 0
0837,function,JumpIf,EQUAL Function#5
0837,function,ClearFlag,762
0837,function,CompareVarValue,0x4130 5
0837,function,CallIf,EQUAL Function#6
0837,function,End,
0837,function,SetFlag,160
0837,function,SetFlag,641
0837,function,SetFlag,642
0837,function,SetFlag,762
0837,function,Call,Function#13
0837,function,End,
0837,function,SetFlag,762
0837,function,Call,Function#13
0837,function,End,
0837,function,SetFlag,791
0837,function,Return,
0837,function,PlayFanfare,SEQ_SE_CONFIRM
0837,function,LockAll,
0837,function,FacePlayer,
0837,function,SetVar,0x4130 6
0837,function,CompareVarValue,0x400A 77
0837,function,JumpIf,DIFFERENT Function#14
0837,function,Message,8
0837,function,Jump,Function#15
0837,function,PlayFanfare,SEQ_SE_CONFIRM
0837,function,LockAll,
0837,function,FacePlayer,
0837,function,Message,24
0837,function,Jump,Function#16
0837,function,CompareVarValue,0x4002 2
0837,function,JumpIf,DIFFERENT Function#17
0837,function,Movement,Overworld.2 Action#2
0837,function,Jump,Function#10
0837,function,WaitMovement,
0837,function,Movement,Overworld.2 Action#3
0837,function,WaitMovement,
0837,function,Message,15
0837,function,CompareVarValue,0x4002 0
0837,function,JumpIf,DIFFERENT Function#18
0837,function,Movement,Overworld.2 Action#1
0837,function,Jump,Function#19
0837,function,CompareVarValue,0x4008 0
0837,function,JumpIf,DIFFERENT Function#12
0837,function,CompareVarValue,0x4130 3
0837,function,JumpIf,GREATER Function#12
0837,function,SetOWPosition,Overworld.2 22 0 8 Up
0837,function,End,
0837,function,End,
0837,function,SetVar,0x4008 1
0837,function,Return,
0837,function,Message,7
0837,function,SetVar,0x400A 77
0837,function,OpenTouchScreen,
0837,function,YesNoTouchScreen,0x800C
0837,function,CloseTouchScreen,
0837,function,CompareVarValue,0x800C 1
0837,function,JumpIf,EQUAL Function#20
0837,function,Message,9
0837,function,CloseMessage,
0837,function,FadeScreen,6 1 0 0
0837,function,WaitFadeScreen,
0837,function,PartyPokemonTradeScreen,
0837,function,GetSelectedPartySlot,0x800C
0837,function,ReturnScreen,
0837,function,FadeScreen,6 1 1 0
0837,function,WaitFadeScreen,
0837,function,CompareVarValue,0x800C 255
0837,function,JumpIf,EQUAL Function#20
0837,function,InitTrade,12
0837,function,SetVarFromVariable,0x8004 0x800C
0837,function,GetPokemonHappiness,0x4002 0x8004
0837,function,GetPartyPokemonID,0x8004 0x8005
0837,function,GetRequestedPokemon,0x800C
0837,function,CompareVars,0x8005 0x800C
0837,function,JumpIf,DIFFERENT Function#21
0837,function,TradePokemonScreen,0x8004
0837,function,EndTrade,
0837,function,SetFlag,359
0837,function,CompareVarValue,0x4002 200
0837,function,JumpIf,LESS Function#22
0837,function,Message,13
0837,function,Jump,Function#23
0837,function,OpenTouchScreen,
0837,function,YesNoTouchScreen,0x800C
0837,function,CloseTouchScreen,
0837,function,CompareVarValue,0x800C 1
0837,function,JumpIf,EQUAL Function#20
0837,function,Message,9
0837,function,CloseMessage,
0837,function,FadeScreen,6 1 0 0
0837,function,WaitFadeScreen,
0837,function,PartyPokemonTradeScreen,
0837,function,GetSelectedPartySlot,0x800C
0837,function,ReturnScreen,
0837,function,FadeScreen,6 1 1 0
0837,function,WaitFadeScreen,
0837,function,CompareVarValue,0x800C 255
0837,function,JumpIf,EQUAL Function#20
0837,function,InitTrade,12
0837,function,SetVarFromVariable,0x8004 0x800C
0837,function,GetPokemonHappiness,0x4002 0x8004
0837,function,GetPartyPokemonID,0x8004 0x8005
0837,function,GetRequestedPokemon,0x800C
0837,function,CompareVars,0x8005 0x800C
0837,function,JumpIf,DIFFERENT Function#21
0837,function,TradePokemonScreen,0x8004
0837,function,EndTrade,
0837,function,SetFlag,359
0837,function,CompareVarValue,0x4002 200
0837,function,JumpIf,LESS Function#22
0837,function,Message,13
0837,function,Jump,Function#23
0837,function,OpenTouchScreen,
0837,function,MultiTouchLocalText,1 1 0 1 0x8004
0837,function,CreateMultiTouchBox,17 255 0
0837,function,CreateMultiTouchBox,18 255 1
0837,function,CreateMultiTouchBox,19 255 2
0837,function,CreateMultiTouchBox,27 255 3
0837,function,CloseMultiTouch,
0837,function,CloseTouchScreen,
0837,function,SetVarFromVariable,0x8008 0x8004
0837,function,CompareVarValue,0x8008 3
0837,function,JumpIf,EQUAL Function#24
0837,function,GetPartyCount,0x800C
0837,function,CompareVarValue,0x800C 6
0837,function,JumpIf,EQUAL Function#25
0837,function,CompareVarValue,0x8004 0
0837,function,JumpIf,DIFFERENT Function#26
0837,function,SetVar,0x8004 252
0837,function,Jump,Function#27
0837,function,Movement,Overworld.2 Action#4
0837,function,WaitMovement,
0837,function,Movement,Overworld.2 Action#3
0837,function,WaitMovement,
0837,function,Message,15
0837,function,CompareVarValue,0x4002 0
0837,function,JumpIf,DIFFERENT Function#18
0837,function,Movement,Overworld.2 Action#1
0837,function,Jump,Function#19
0837,function,CompareVarValue,0x4002 2
0837,function,JumpIf,DIFFERENT Function#28
0837,function,Movement,Overworld.2 Action#2
0837,function,Jump,Function#19
0837,function,WaitMovement,
0837,function,Message,16
0837,function,OpenTouchScreen,
0837,function,MultiTouchLocalText,1 1 0 1 0x8004
0837,function,CreateMultiTouchBox,17 255 0
0837,function,CreateMultiTouchBox,18 255 1
0837,function,CreateMultiTouchBox,19 255 2
0837,function,CreateMultiTouchBox,27 255 3
0837,function,CloseMultiTouch,
0837,function,CloseTouchScreen,
0837,function,SetVarFromVariable,0x8008 0x8004
0837,function,CompareVarValue,0x8008 3
0837,function,JumpIf,EQUAL Function#24
0837,function,GetPartyCount,0x800C
0837,function,CompareVarValue,0x800C 6
0837,function,JumpIf,EQUAL Function#25
0837,function,CompareVarValue,0x8004 0
0837,function,JumpIf,DIFFERENT Function#26
0837,function,SetVar,0x8004 252
0837,function,Jump,Function#27
0837,function,Message,10
0837,function,WaitButton,
0837,function,CloseMessage,
0837,function,ReleaseAll,
0837,function,End,
0837,function,EndTrade,
0837,function,Message,11
0837,function,WaitButton,
0837,function,CloseMessage,
0837,function,ReleaseAll,
0837,function,End,
0837,function,Message,12
0837,function,CloseMessage,
0837,function,GetPlayerDirection,0x4000
0837,function,CompareVarValue,0x4000 0
0837,function,JumpIf,DIFFERENT Function#29
0837,function,Movement,Overworld.2 Action#5
0837,function,Jump,Function#30
0837,function,CloseMessage,
0837,function,GetPlayerDirection,0x4000
0837,function,CompareVarValue,0x4000 0
0837,function,JumpIf,DIFFERENT Function#29
0837,function,Movement,Overworld.2 Action#5
0837,function,Jump,Function#30
0837,function,Message,28
0837,function,WaitButton,
0837,function,CloseMessage,
0837,function,ReleaseAll,
0837,function,End,
0837,function,Message,23
0837,function,WaitButton,
0837,function,CloseMessage,
0837,function,ReleaseAll,
0837,function,End,
0837,function,CompareVarValue,0x8004 1
0837,function,JumpIf,DIFFERENT Function#31
0837,function,SetVar,0x8004 255
0837,function,Jump,Function#27
0837,function,TextPokemon,1 0x8004 0 0
0837,function,TextPlayerName,0
0837,function,Message,20
0837,function,PlaySound,SEQ_ME_POKEGET
0837,function,Message,21
0837,function,WaitSound,
0837,function,GivePokemon,0x8004 5 ITEM_NONE 0 0 0x800C
0837,function,OpenTouchScreen,
0837,function,Message,25
0837,function,YesNoTouchScreen,0x800C
0837,function,CompareVarValue,0x800C 0
0837,function,JumpIf,EQUAL Function#32
0837,function,CloseTouchScreen,
0837,function,Message,22
0837,function,CloseMessage,
0837,function,GetPlayerDirection,0x800C
0837,function,CompareVarValue,0x800C 3
0837,function,JumpIf,DIFFERENT Function#33
0837,function,Movement,Overworld.2 Action#6
0837,function,Jump,Function#34
0837,function,Movement,Overworld.2 Action#4
0837,function,WaitMovement,
0837,function,Message,16
0837,function,OpenTouchScreen,
0837,function,MultiTouchLocalText,1 1 0 1 0x8004
0837,function,CreateMultiTouchBox,17 255 0
0837,function,CreateMultiTouchBox,18 255 1
0837,function,CreateMultiTouchBox,19 255 2
0837,function,CreateMultiTouchBox,27 255 3
0837,function,CloseMultiTouch,
0837,function,CloseTouchScreen,
0837,function,SetVarFromVariable,0x8008 0x8004
0837,function,CompareVarValue,0x8008 3
0837,function,JumpIf,EQUAL Function#24
0837,function,GetPartyCount,0x800C
0837,function,CompareVarValue,0x800C 6
0837,function,JumpIf,EQUAL Function#25
0837,function,CompareVarValue,0x8004 0
0837,function,JumpIf,DIFFERENT Function#26
0837,function,SetVar,0x8004 252
0837,function,Jump,Function#27
0837,function,Movement,Overworld.2 Action#7
0837,function,WaitMovement,
0837,function,PlayFanfare,SEQ_SE_DP_KAIDAN2
0837,function,WaitFanfare,SEQ_SE_DP_KAIDAN2
0837,function,RemoveOW,Overworld.2
0837,function,SetFlag,762
0837,function,SetVar,0x4130 7
0837,function,ReleaseAll,
0837,function,End,
0837,function,WaitMovement,
0837,function,PlayFanfare,SEQ_SE_DP_KAIDAN2
0837,function,WaitFanfare,SEQ_SE_DP_KAIDAN2
0837,function,RemoveOW,Overworld.2
0837,function,SetFlag,762
0837,function,SetVar,0x4130 7
0837,function,ReleaseAll,
0837,function,End,
0837,function,SetVar,0x8004 258
0837,function,TextPokemon,1 0x8004 0 0
0837,function,TextPlayerName,0
0837,function,Message,20
0837,function,PlaySound,SEQ_ME_POKEGET
0837,function,Message,21
0837,function,WaitSound,
0837,function,GivePokemon,0x8004 5 ITEM_NONE 0 0 0x800C
0837,function,OpenTouchScreen,
0837,function,Message,25
0837,function,YesNoTouchScreen,0x800C
0837,function,CompareVarValue,0x800C 0
0837,function,JumpIf,EQUAL Function#32
0837,function,CloseTouchScreen,
0837,function,Message,22
0837,function,CloseMessage,
0837,function,GetPlayerDirection,0x800C
0837,function,CompareVarValue,0x800C 3
0837,function,JumpIf,DIFFERENT Function#33
0837,function,Movement,Overworld.2 Action#6
0837,function,Jump,Function#34
0837,function,CloseMessage,
0837,function,GetPartyCount,0x800C
0837,function,DecrementVar,0x800C 1
0837,function,SetVar,0x4000 0
0837,function,FadeScreen,6 1 0 0
0837,function,WaitFadeScreen,
0837,function,CMD_815,0
0837,function,ChoosePokemonNickname,0x800C 0x4000
0837,function,FadeScreen,6 1 1 0
0837,function,WaitFadeScreen,
0837,function,CompareVarValue,0x4000 1
0837,function,JumpIf,EQUAL Function#35
0837,function,Message,26
0837,function,Jump,Function#35
0837,function,Movement,Overworld.2 Action#8
0837,function,WaitMovement,
0837,function,RemoveOW,Overworld.2
0837,function,SetFlag,762
0837,function,SetFlag,375
0837,function,SetVar,0x4130 4
0837,function,ClearFlag,791
0837,function,ReleaseAll,
0837,function,End,
0837,function,WaitMovement,
0837,function,RemoveOW,Overworld.2
0837,function,SetFlag,762
0837,function,SetFlag,375
0837,function,SetVar,0x4130 4
0837,function,ClearFlag,791
0837,function,ReleaseAll,
0837,function,End,
0837,function,Message,22
0837,function,CloseMessage,
0837,function,GetPlayerDirection,0x800C
0837,function,CompareVarValue,0x800C 3
0837,function,JumpIf,DIFFERENT Function#33
0837,function,Movement,Overworld.2 Action#6
0837,function,Jump,Function#34
0837,action,WalkOnSpotSouth8,0x1
0837,action,End,
0837,action,WalkOnSpotEast8,0x1
0837,action,End,
0837,action,EmoteExclamation,0x1
0837,action,End,
0837,action,WalkOnSpotWest8,0x1
0837,action,End,
0837,action,WalkWest8,0x2
0837,action,WalkSouth8,0x5
0837,action,WalkWest8,0x1
0837,action,WalkSouth8,0x1
0837,action,SetInvisible,0x1
0837,action,End,
0837,action,WalkSouth8,0x3
0837,action,WalkWest8,0xA
0837,action,End,
0837,action,WalkSouth8,0x5
0837,action,WalkWest8,0x3
0837,action,WalkSouth8,0x1
0837,action,SetInvisible,0x1
0837,action,End,
0837,action,WalkWest8,0x2
0837,action,WalkSouth8,0x3
0837,action,WalkWest8,0x8
0837,action,End,
0838,script,PlayFanfare,SEQ_SE_CONFIRM
0838,script,LockAll,
0838,script,FacePlayer,
0838,script,Message,35
0838,script,WaitButton,
0838,script,CloseMessage,
0838,script,ReleaseAll,
0838,script,End,
0838,script,PlayFanfare,SEQ_SE_CONFIRM
0838,script,LockAll,
0838,script,SetVar,0x8004 1
0838,script,Jump,Function#1
0838,script,PlayFanfare,SEQ_SE_CONFIRM
0838,script,LockAll,
0838,script,SetVar,0x8004 4
0838,script,Jump,Function#1
0838,script,PlayFanfare,SEQ_SE_CONFIRM
0838,script,LockAll,
0838,script,SetVar,0x8004 3
0838,script,Jump,Function#1
0838,script,PlayFanfare,SEQ_SE_CONFIRM
0838,script,LockAll,
0838,script,SetVar,0x8004 2
0838,script,Jump,Function#1
0838,script,PlayFanfare,SEQ_SE_CONFIRM
0838,script,LockAll,
0838,script,SetVar,0x8004 5
0838,script,Jump,Function#1
0838,script,SetFlag,643
0838,script,SetFlag,644
0838,script,SetFlag,645
0838,script,SetFlag,646
0838,script,SetFlag,647
0838,script,GetOwnedRotomFormes,0x4000 0x4001 0x4002 0x4003 0x4004
0838,script,CompareVarValue,0x4000 0
0838,script,CallIf,EQUAL Function#2
0838,script,CompareVarValue,0x4001 0
0838,script,CallIf,EQUAL Function#3
0838,script,CompareVarValue,0x4002 0
0838,script,CallIf,EQUAL Function#4
0838,script,CompareVarValue,0x4003 0
0838,script,CallIf,EQUAL Function#5
0838,script,CompareVarValue,0x4004 0
0838,script,CallIf,EQUAL Function#6
0838,script,End,
0838,script,PlayFanfare,SEQ_SE_CONFIRM
0838,script,LockAll,
0838,script,CountTranformedRotomsInParty,0x8003 0x800C
0838,script,CompareVarValue,0x8003 0
0838,script,JumpIf,EQUAL Function#7
0838,script,Message,13
0838,script,OpenTouchScreen,
0838,script,MultiTouchLocalText,1 1 0 1 0x800C
0838,script,CreateMultiTouchBox,14 255 0
0838,script,CreateMultiTouchBox,19 255 1
0838,script,CloseMultiTouch,
0838,script,SetVarFromVariable,0x8008 0x800C
0838,script,CompareVarValue,0x8008 0
0838,script,JumpIf,EQUAL Function#8
0838,script,Jump,Function#9
0838,function,CheckBornPokemonInParty,0x800C SPECIES_ROTOM
0838,function,CompareVarValue,0x800C 0
0838,function,JumpIf,EQUAL Function#10
0838,function,CompareVarValue,0x8004 1
0838,function,CallIf,EQUAL Function#11
0838,function,CompareVarValue,0x8004 3
0838,function,CallIf,EQUAL Function#12
0838,function,CompareVarValue,0x8004 2
0838,function,CallIf,EQUAL Function#13
0838,function,CompareVarValue,0x8004 4
0838,function,CallIf,EQUAL Function#14
0838,function,CompareVarValue,0x8004 5
0838,function,CallIf,EQUAL Function#15
0838,function,CountTranformedRotomsInParty,0x8003 0x800C
0838,function,CompareVarValue,0x8003 1
0838,function,JumpIf,GREATER/EQUAL Function#16
0838,function,OpenTouchScreen,
0838,function,YesNoTouchScreen,0x800C
0838,function,CompareVarValue,0x800C 1
0838,function,JumpIf,EQUAL Function#17
0838,function,Jump,Function#18
0838,function,ClearFlag,643
0838,function,Return,
0838,function,ClearFlag,644
0838,function,Return,
0838,function,ClearFlag,645
0838,function,Return,
0838,function,ClearFlag,646
0838,function,Return,
0838,function,ClearFlag,647
0838,function,Return,
0838,function,Message,18
0838,function,WaitButton,
0838,function,CloseMessage,
0838,function,Jump,Function#19
0838,function,CountTranformedRotomsInParty,0x8003 0x800C
0838,function,SetVarFromVariable,0x8000 0x800C
0838,function,CompareVarValue,0x8003 2
0838,function,JumpIf,GREATER/EQUAL Function#20
0838,function,Jump,Function#21
0838,function,CloseTouchScreen,
0838,function,CloseMessage,
0838,function,ReleaseAll,
0838,function,End,
0838,function,CompareVarValue,0x8004 1
0838,function,CallIf,EQUAL Function#22
0838,function,CompareVarValue,0x8004 3
0838,function,CallIf,EQUAL Function#23
0838,function,CompareVarValue,0x8004 2
0838,function,CallIf,EQUAL Function#24
0838,function,CompareVarValue,0x8004 4
0838,function,CallIf,EQUAL Function#25
0838,function,CompareVarValue,0x8004 5
0838,function,CallIf,EQUAL Function#26
0838,function,Jump,Function#9
0838,function,Message,21
0838,function,Return,
0838,function,Message,24
0838,function,Return,
