Item_ID,Item_Name,Pocket
2163,ITEM_TM103,TMs/HMs
2164,ITEM_TM104,TMs/HMs
2165,ITEM_TM105,TMs/HMs
2166,ITEM_TM106,TMs/HMs
2167,ITEM_TM107,TMs/HMs
2168,ITEM_TM108,TMs/HMs
2169,ITEM_TM109,TMs/HMs
2170,ITEM_TM110,TMs/HMs
2171,ITEM_TM111,TMs/HMs
2172,ITEM_TM112,TMs/HMs
2173,ITEM_TM113,TMs/HMs
2174,ITEM_TM114,TMs/HMs
2175,ITEM_TM115,TMs/HMs
2176,ITEM_TM116,TMs/HMs
2177,ITEM_TM117,TMs/HMs
2178,ITEM_TM118,TMs/HMs
2179,ITEM_TM119,TMs/HMs
2180,ITEM_TM120,TMs/HMs
2181,ITEM_TM121,TMs/HMs
2182,ITEM_TM122,TMs/HMs
2183,ITEM_TM123,TMs/HMs
2184,ITEM_TM124,TMs/HMs
2185,ITEM_TM125,TMs/HMs
2186,ITEM_TM126,TMs/HMs
2187,ITEM_TM127,TMs/HMs
2188,ITEM_TM128,TMs/HMs
2189,ITEM_TM129,TMs/HMs
2190,ITEM_TM130,TMs/HMs
2191,ITEM_TM131,TMs/HMs
2192,ITEM_TM132,TMs/HMs
2193,ITEM_TM133,TMs/HMs
2194,ITEM_TM134,TMs/HMs
2195,ITEM_TM135,TMs/HMs
2196,ITEM_TM136,TMs/HMs
2197,ITEM_TM137,TMs/HMs
2198,ITEM_TM138,TMs/HMs
2199,ITEM_TM139,TMs/HMs
2200,ITEM_TM140,TMs/HMs
2201,ITEM_TM141,TMs/HMs
2202,ITEM_TM142,TMs/HMs
2203,ITEM_TM143,TMs/HMs
2204,ITEM_TM144,TMs/HMs
2205,ITEM_TM145,TMs/HMs
2206,ITEM_TM146,TMs/HMs
2207,ITEM_TM147,TMs/HMs
2208,ITEM_TM148,TMs/HMs
2209,ITEM_TM149,TMs/HMs
2210,ITEM_TM150,TMs/HMs
2211,ITEM_TM151,TMs/HMs
2212,ITEM_TM152,TMs/HMs
2213,ITEM_TM153,TMs/HMs
2214,ITEM_TM154,TMs/HMs
2215,ITEM_TM155,TMs/HMs
2216,ITEM_TM156,TMs/HMs
2217,ITEM_TM157,TMs/HMs
2218,ITEM_TM158,TMs/HMs
2219,ITEM_TM159,TMs/HMs
2220,ITEM_TM160,TMs/HMs
2221,ITEM_TM161,TMs/HMs
2222,ITEM_TM162,TMs/HMs
2223,ITEM_TM163,TMs/HMs
2224,ITEM_TM164,TMs/HMs
2225,ITEM_TM165,TMs/HMs
2226,ITEM_TM166,TMs/HMs
2227,ITEM_TM167,TMs/HMs
2228,ITEM_TM168,TMs/HMs
2229,ITEM_TM169,TMs/HMs
2230,ITEM_TM170,TMs/HMs
2231,ITEM_TM171,TMs/HMs
2232,ITEM_TM172,TMs/HMs
2233,ITEM_TM173,TMs/HMs
2234,ITEM_TM174,TMs/HMs
2235,ITEM_TM175,TMs/HMs
2236,ITEM_TM176,TMs/HMs
2237,ITEM_TM177,TMs/HMs
2238,ITEM_TM178,TMs/HMs
2239,ITEM_TM179,TMs/HMs
2240,ITEM_TM180,TMs/HMs
2241,ITEM_TM181,TMs/HMs
2242,ITEM_TM182,TMs/HMs
2243,ITEM_TM183,TMs/HMs
2244,ITEM_TM184,TMs/HMs
2245,ITEM_TM185,TMs/HMs
2246,ITEM_TM186,TMs/HMs
2247,ITEM_TM187,TMs/HMs
2248,ITEM_TM188,TMs/HMs
2249,ITEM_TM189,TMs/HMs
2250,ITEM_TM190,TMs/HMs
2251,ITEM_TM191,TMs/HMs
2252,ITEM_TM192,TMs/HMs
2253,ITEM_TM193,TMs/HMs
2254,ITEM_TM194,TMs/HMs
2255,ITEM_TM195,TMs/HMs
2256,ITEM_TM196,TMs/HMs
2257,ITEM_TM197,TMs/HMs
2258,ITEM_TM198,TMs/HMs
2259,ITEM_TM199,TMs/HMs
2260,ITEM_TM200,TMs/HMs
2261,ITEM_TM201,TMs/HMs
2262,ITEM_TM202,TMs/HMs
2263,ITEM_TM203,TMs/HMs
2264,ITEM_TM204,TMs/HMs
2265,ITEM_TM205,TMs/HMs
2266,ITEM_TM206,TMs/HMs
2267,ITEM_TM207,TMs/HMs
2268,ITEM_TM208,TMs/HMs
2269,ITEM_TM209,TMs/HMs
2270,ITEM_TM210,TMs/HMs
2271,ITEM_TM211,TMs/HMs
2272,ITEM_TM212,TMs/HMs
2273,ITEM_TM213,TMs/HMs
2274,ITEM_TM214,TMs/HMs
2275,ITEM_TM215,TMs/HMs
2276,ITEM_TM216,TMs/HMs
2277,ITEM_TM217,TMs/HMs
2278,ITEM_TM218,TMs/HMs
2279,ITEM_TM219,TMs/HMs
2280,ITEM_TM220,TMs/HMs
2281,ITEM_TM221,TMs/HMs
2282,ITEM_TM222,TMs/HMs
2283,ITEM_TM223,TMs/HMs
2284,ITEM_TM224,TMs/HMs
2285,ITEM_TM225,TMs/HMs
2286,ITEM_TM226,TMs/HMs
2287,ITEM_TM227,TMs/HMs
2288,ITEM_TM228,TMs/HMs
2289,ITEM_TM229,TMs/HMs
2290,ITEM_NONE_2290,Items
2291,ITEM_NONE_2291,Items
2292,ITEM_NONE_2292,Items
2293,ITEM_NONE_2293,Items
2294,ITEM_NONE_2294,Items
2295,ITEM_NONE_2295,Items
2296,ITEM_NONE_2296,Items
2297,ITEM_NONE_2297,Items
2298,ITEM_NONE_2298,Items
2299,ITEM_NONE_2299,Items
2300,ITEM_NONE_2300,Items
2301,ITEM_NONE_2301,Items
2302,ITEM_NONE_2302,Items
2303,ITEM_NONE_2303,Items
2304,ITEM_NONE_2304,Items
2305,ITEM_NONE_2305,Items
2306,ITEM_NONE_2306,Items
2307,ITEM_NONE_2307,Items
2308,ITEM_NONE_2308,Items
2309,ITEM_NONE_2309,Items
2310,ITEM_NONE_2310,Items
2311,ITEM_PICNIC_SET,Items
2312,ITEM_NONE_2312,Items
2313,ITEM_ACADEMY_BOTTLE_1,Items
2314,ITEM_ACADEMY_BOTTLE_2,Items
2315,ITEM_POLKA_DOT_BOTTLE,Items
2316,ITEM_STRIPED_BOTTLE,Items
2317,ITEM_DIAMOND_BOTTLE,Items
2318,ITEM_ACADEMY_CUP_1,Items
2319,ITEM_ACADEMY_CUP_2,Items
2320,ITEM_STRIPED_CUP,Items
2321,ITEM_POLKA_DOT_CUP,Items
2322,ITEM_FLOWER_PATTERN_CUP,Items
2323,ITEM_ACADEMY_TABLECLOTH_1,Items
2324,ITEM_ACADEMY_TABLECLOTH_2,Items
2325,ITEM_WHIMSICAL_TABLECLOTH,Items
2326,ITEM_LEAFY_TABLECLOTH,Items
2327,ITEM_SPOOKY_TABLECLOTH,Items
2328,ITEM_NONE_2328,Items
2329,ITEM_ACADEMY_BALL_1,Items
2330,ITEM_ACADEMY_BALL_2,Items
2331,ITEM_MARILL_BALL,Items
2332,ITEM_YARN_BALL,Items
2333,ITEM_CYBER_BALL,Items
2334,ITEM_GOLD_PICK,Items
2335,ITEM_SILVER_PICK,Items
2336,ITEM_RED_FLAG_PICK,Items
2337,ITEM_BLUE_FLAG_PICK,Items
2338,ITEM_PIKA_PIKA_PICK,Items
2339,ITEM_WINKING_PIKA_PICK,Items
2340,ITEM_VEE_VEE_PICK,Items
2341,ITEM_SMILING_VEE_PICK,Items
2342,ITEM_BLUE_POKE_BALL_PICK,Items
2343,ITEM_NONE_2343,Items
2344,ITEM_AUSPICIOUS_ARMOR,Items
2345,ITEM_LEADERS_CREST,Items
2346,ITEM_NONE_2346,Items
2347,ITEM_NONE_2347,Items
2348,ITEM_PINK_BOTTLE,Items
2349,ITEM_BLUE_BOTTLE,Items
2350,ITEM_YELLOW_BOTTLE,Items
2351,ITEM_STEEL_BOTTLE_R,Items
2352,ITEM_STEEL_BOTTLE_Y,Items
2353,ITEM_STEEL_BOTTLE_B,Items
2354,ITEM_SILVER_BOTTLE,Items
2355,ITEM_BARRED_CUP,Items
2356,ITEM_DIAMOND_PATTERN_CUP,Items
2357,ITEM_FIRE_PATTERN_CUP,Items
2358,ITEM_PINK_CUP,Items
2359,ITEM_BLUE_CUP,Items
2360,ITEM_YELLOW_CUP,Items
2361,ITEM_PIKACHU_CUP,Items
2362,ITEM_EEVEE_CUP,Items
2363,ITEM_SLOWPOKE_CUP,Items
2364,ITEM_SILVER_CUP,Items
2365,ITEM_EXERCISE_BALL,Items
2366,ITEM_PLAID_TABLECLOTH_Y,Items
2367,ITEM_PLAID_TABLECLOTH_B,Items
2368,ITEM_PLAID_TABLECLOTH_R,Items
2369,ITEM_B_W_GRASS_TABLECLOTH,Items
2370,ITEM_BATTLE_TABLECLOTH,Items
2371,ITEM_MONSTROUS_TABLECLOTH,Items
2372,ITEM_STRIPED_TABLECLOTH,Items
2373,ITEM_DIAMOND_TABLECLOTH,Items
2374,ITEM_POLKA_DOT_TABLECLOTH,Items
2375,ITEM_LILAC_TABLECLOTH,Items
2376,ITEM_MINT_TABLECLOTH,Items
2377,ITEM_PEACH_TABLECLOTH,Items
2378,ITEM_YELLOW_TABLECLOTH,Items
2379,ITEM_BLUE_TABLECLOTH,Items
2380,ITEM_PINK_TABLECLOTH,Items
2381,ITEM_GOLD_BOTTLE,Items
2382,ITEM_BRONZE_BOTTLE,Items
2383,ITEM_GOLD_CUP,Items
2384,ITEM_BRONZE_CUP,Items
2385,ITEM_GREEN_POKE_BALL_PICK,Items
2386,ITEM_RED_POKE_BALL_PICK,Items
2387,ITEM_PARTY_SPARKLER_PICK,Items
2388,ITEM_HEROIC_SWORD_PICK,Items
2389,ITEM_MAGICAL_STAR_PICK,Items
2390,ITEM_MAGICAL_HEART_PICK,Items
2391,ITEM_PARASOL_PICK,Items
2392,ITEM_BLUE_SKY_FLOWER_PICK,Items
2393,ITEM_SUNSET_FLOWER_PICK,Items
2394,ITEM_SUNRISE_FLOWER_PICK,Items
2395,ITEM_BLUE_DISH,Items
2396,ITEM_GREEN_DISH,Items
2397,ITEM_ORANGE_DISH,Items
2398,ITEM_RED_DISH,Items
2399,ITEM_WHITE_DISH,Items
2400,ITEM_YELLOW_DISH,Items
2401,ITEM_FAIRY_FEATHER,Items
2402,ITEM_SYRUPY_APPLE,Items
2403,ITEM_UNREMARKABLE_TEACUP,Items
2404,ITEM_MASTERPIECE_TEACUP,Items
2405,ITEM_TEAL_MASK,Items
2406,ITEM_CORNERSTONE_MASK,Key Items
2407,ITEM_WELLSPRING_MASK,Key Items
2408,ITEM_HEARTHFLAME_MASK,Key Items
2409,ITEM_TEAL_STYLE_CARD,Items
2410,ITEM_CRYSTAL_CLUSTER,Items
2411,ITEM_HEALTH_MOCHI,Items
2412,ITEM_MUSCLE_MOCHI,Items
2413,ITEM_RESIST_MOCHI,Items
2414,ITEM_GENIUS_MOCHI,Items
2415,ITEM_CLEVER_MOCHI,Items
2416,ITEM_SWIFT_MOCHI,Items
2417,ITEM_SIMPLE_CHAIRS,Items
2418,ITEM_ACADEMY_CHAIRS_1,Items
2419,ITEM_ACADEMY_CHAIRS_2,Items
2420,ITEM_WHIMSICAL_CHAIRS,Items
2421,ITEM_LEAFY_CHAIRS,Items
2422,ITEM_SPOOKY_CHAIRS,Items
2423,ITEM_PLAID_CHAIRS_Y,Items
2424,ITEM_PLAID_CHAIRS_B,Items
2425,ITEM_PLAID_CHAIRS_R,Items
2426,ITEM_B_W_GRASS_CHAIRS,Items
2427,ITEM_BATTLE_CHAIRS,Items
2428,ITEM_MONSTROUS_CHAIRS,Items
2429,ITEM_STRIPED_CHAIRS,Items
2430,ITEM_DIAMOND_CHAIRS,Items
2431,ITEM_POLKA_DOT_CHAIRS,Items
2432,ITEM_LILAC_CHAIRS,Items
2433,ITEM_MINT_CHAIRS,Items
2434,ITEM_PEACH_CHAIRS,Items
2435,ITEM_YELLOW_CHAIRS,Items
2436,ITEM_BLUE_CHAIRS,Items
2437,ITEM_PINK_CHAIRS,Items
2438,ITEM_EKANS_FANG,Items
2439,ITEM_SANDSHREW_CLAW,Items
2440,ITEM_CLEFFA_FUR,Items
2441,ITEM_VULPIX_FUR,Items
2442,ITEM_POLIWAG_SLIME,Items
2443,ITEM_BELLSPROUT_VINE,Items
2444,ITEM_GEODUDE_FRAGMENT,Items
2445,ITEM_KOFFING_GAS,Items
2446,ITEM_MUNCHLAX_FANG,Items
2447,ITEM_SENTRET_FUR,Items
2448,ITEM_HOOTHOOT_FEATHER,Items
2449,ITEM_SPINARAK_THREAD,Items
2450,ITEM_AIPOM_HAIR,Items
2451,ITEM_YANMA_SPIKE,Items
2452,ITEM_GLIGAR_FANG,Items
2453,ITEM_SLUGMA_LAVA,Items
2454,ITEM_SWINUB_HAIR,Items
2455,ITEM_POOCHYENA_FANG,Items
2456,ITEM_LOTAD_LEAF,Items
2457,ITEM_SEEDOT_STEM,Items
2458,ITEM_NOSEPASS_FRAGMENT,Items
2459,ITEM_VOLBEAT_FLUID,Items
2460,ITEM_ILLUMISE_FLUID,Items
2461,ITEM_CORPHISH_SHELL,Items
2462,ITEM_FEEBAS_SCALES,Items
2463,ITEM_DUSKULL_FRAGMENT,Items
2464,ITEM_CHINGLING_FRAGMENT,Items
2465,ITEM_TIMBURR_SWEAT,Items
2466,ITEM_SEWADDLE_LEAF,Items
2467,ITEM_DUCKLETT_FEATHER,Items
2468,ITEM_LITWICK_SOOT,Items
2469,ITEM_MIENFOO_CLAW,Items
2470,ITEM_VULLABY_FEATHER,Items
2471,ITEM_CARBINK_JEWEL,Items
2472,ITEM_PHANTUMP_TWIG,Items
2473,ITEM_GRUBBIN_THREAD,Items
2474,ITEM_CUTIEFLY_POWDER,Items
2475,ITEM_JANGMO_O_SCALES,Items
2476,ITEM_CRAMORANT_DOWN,Items
2477,ITEM_MORPEKO_SNACK,Items
2478,ITEM_POLTCHAGEIST_POWDER,Items
2479,ITEM_FRESH_START_MOCHI,Items
2480,ITEM_ROTO_STICK,Items
2481,ITEM_GLIMMERING_CHARM,Items
2482,ITEM_METAL_ALLOY,Items
2483,ITEM_INDIGO_STYLE_CARD,Items
2484,ITEM_ODDISH_LEAF,Items
2485,ITEM_TENTACOOL_STINGER,Items
2486,ITEM_DODUO_DOWN,Items
2487,ITEM_SEEL_FUR,Items
2488,ITEM_EXEGGCUTE_SHELL,Items
2489,ITEM_TYROGUE_SWEAT,Items
2490,ITEM_RHYHORN_FANG,Items
2491,ITEM_HORSEA_INK,Items
2492,ITEM_ELEKID_FUR,Items
2493,ITEM_MAGBY_HAIR,Items
2494,ITEM_LAPRAS_TEARDROP,Items
2495,ITEM_PORYGON_FRAGMENT,Items
2496,ITEM_CHINCHOU_SPARKS,Items
2497,ITEM_SNUBBULL_HAIR,Items
2498,ITEM_SKARMORY_FEATHER,Items
2499,ITEM_SMEARGLE_PAINT,Items
2500,ITEM_PLUSLE_FUR,Items
2501,ITEM_MINUN_FUR,Items
2502,ITEM_TRAPINCH_SHELL,Items
2503,ITEM_BELDUM_CLAW,Items
2504,ITEM_CRANIDOS_SPIKE,Items
2505,ITEM_SHIELDON_CLAW,Items
2506,ITEM_BLITZLE_MANE_HAIR,Items
2507,ITEM_DRILBUR_CLAW,Items
2508,ITEM_COTTONEE_FLUFF,Items
2509,ITEM_SCRAGGY_SWEAT,Items
2510,ITEM_MINCCINO_FUR,Items
2511,ITEM_SOLOSIS_GEL,Items
2512,ITEM_JOLTIK_THREAD,Items
2513,ITEM_GOLETT_SHARD,Items
2514,ITEM_ESPURR_FUR,Items
2515,ITEM_INKAY_INK,Items
2516,ITEM_PIKIPEK_FEATHER,Items
2517,ITEM_DEWPIDER_THREAD,Items
2518,ITEM_COMFEY_FLOWER,Items
2519,ITEM_MINIOR_SHELL,Items
2520,ITEM_MILCERY_CREAM,Items
2521,ITEM_DURALUDON_TARNISH,Items
2522,ITEM_ARTICUNO_TREAT,Items
2523,ITEM_ZAPDOS_TREAT,Items
2524,ITEM_MOLTRES_TREAT,Items
2525,ITEM_RAIKOU_TREAT,Items
2526,ITEM_ENTEI_TREAT,Items
2527,ITEM_SUICUNE_TREAT,Items
2528,ITEM_LUGIA_TREAT,Items
2529,ITEM_HO_OH_TREAT,Items
2530,ITEM_LATIAS_TREAT,Items
2531,ITEM_LATIOS_TREAT,Items
2532,ITEM_KYOGRE_TREAT,Items
2533,ITEM_GROUDON_TREAT,Items
2534,ITEM_RAYQUAZA_TREAT,Items
2535,ITEM_COBALION_TREAT,Items
2536,ITEM_TERRAKION_TREAT,Items
2537,ITEM_VIRIZION_TREAT,Items
2538,ITEM_RESHIRAM_TREAT,Items
2539,ITEM_ZEKROM_TREAT,Items
2540,ITEM_KYUREM_TREAT,Items
2541,ITEM_SOLGALEO_TREAT,Items
2542,ITEM_LUNALA_TREAT,Items
2543,ITEM_NECROZMA_TREAT,Items
2544,ITEM_KUBFU_TREAT,Items
2545,ITEM_GLASTRIER_TREAT,Items
2546,ITEM_SPECTRIER_TREAT,Items
2547,ITEM_INDIGO_DISK,Items
2548,ITEM_FIERY_PICK,Items
2549,ITEM_STELLAR_TERA_SHARD,Items
2550,ITEM_MYTHICAL_PECHA_BERRY,Items
2551,ITEM_BLUEBERRY_TABLECLOTH,Items
2552,ITEM_BLUEBERRY_CHAIRS,Items
2553,ITEM_SYNCHRO_MACHINE,Items
2554,ITEM_METEORITE_SV_DEOXYS,Items
2555,ITEM_SCARLET_BOOK_SVID,Items
2556,ITEM_VIOLET_BOOK_SVID,Items
2557,ITEM_BRIARS_BOOK,Items
