event_file,maps,index,ow_id,overlay_entry,type,movement,flag,script,orientation,sight_range,x_range,y_range,x_map,x_matrix,y_map,y_matrix,z
0299,BOAT 06(H101),3,3,316,TRAINER,15,0x022A,5424,1,1,0,0,25,0,7,0,0
0299,BOAT 06(H101),4,4,316,NORMAL,0,0x0218,3,1,0,0,0,8,0,8,0,0
0299,BOAT 06(H101),5,5,338,TRAINER,0,0x022B,3366,1,5,0,0,10,0,6,0,0
0299,BOAT 06(H101),6,6,351,TRAINER,0,0x022B,3421,3,6,0,0,17,0,9,0,0
0299,BOAT 06(H101),7,7,329,TRAINER,0,0x022C,3351,3,5,0,0,17,0,8,0,0
0299,BOAT 06(H101),8,8,328,TRAINER,0,0x022C,3422,1,2,0,0,22,0,6,0,0
0300,BOAT 07(H102),0,0,316,NORMAL,17,0x0219,4,3,0,0,0,1,0,13,0,0
0300,BOAT 07(H102),1,1,348,NORMAL,16,0x022A,1,2,0,0,0,6,1,18,0,0
0300,BOAT 07(H102),2,2,346,TRAINER,3,0x022A,3138,3,2,1,1,17,1,4,0,0
0300,BOAT 07(H102),3,3,348,TRAINER,15,0x022A,3238,1,4,0,0,3,1,9,0,0
0300,BOAT 07(H102),4,4,378,TRAINER,14,0x022A,3241,0,0,0,0,8,0,4,0,0
0300,BOAT 07(H102),5,5,347,TRAINER,0,0x022B,3127,1,3,0,0,14,0,12,0,0
0300,BOAT 07(H102),6,6,348,TRAINER,0,0x022B,3239,2,3,0,0,26,0,13,0,0
0300,BOAT 07(H102),7,7,344,TRAINER,0,0x022B,3338,3,2,0,0,29,0,8,0,0
0300,BOAT 07(H102),8,8,348,TRAINER,0,0x022C,3240,3,5,0,0,10,0,17,0,0
0300,BOAT 07(H102),9,9,146,TRAINER,0,0x022C,3427,1,3,0,0,31,0,6,0,0
0300,BOAT 07(H102),10,10,146,TRAINER,0,0x022C,3428,3,0,0,0,31,0,10,0,0
0300,BOAT 07(H102),11,11,329,TRAINER,0,0x022C,3426,2,0,0,0,3,1,8,0,0
0301,SYDT DOCK 02(H230),0,0,348,NORMAL,0,0x0000,1,1,0,0,0,27,0,22,0,0
0301,SYDT DOCK 02(H230),1,1,348,NORMAL,0,0x0000,4,1,0,0,0,10,0,15,0,0
0301,SYDT DOCK 02(H230),2,2,326,NORMAL,0,0x0000,5,0,0,0,0,10,0,16,0,0
0301,SYDT DOCK 02(H230),3,3,369,NORMAL,0,0x02C9,7,2,0,0,0,18,0,22,0,0
0302,BAIR 05 DCARE(H255),0,0,331,NORMAL,0,0x0000,9501,1,0,0,0,3,0,5,0,0
0302,BAIR 05 DCARE(H255),1,1,101,NORMAL,0,0x022D,0,1,0,0,0,3,0,10,0,0
0302,BAIR 05 DCARE(H255),2,2,1032,NORMAL,0,0x022D,0,1,0,0,0,4,0,10,0,0
0304,,0,0,87,NORMAL,0,0x047C,7027,0,0,0,0,6,0,25,0,0
0305,,0,0,87,NORMAL,0,0x047D,7078,0,0,0,0,6,0,21,0,0
0305,,1,1,87,NORMAL,0,0x047E,7002,0,0,0,0,22,0,18,0,0
0305,,2,2,87,NORMAL,0,0x047F,7051,0,0,0,0,25,0,24,0,0
0306,,0,0,87,NORMAL,0,0x0480,7050,0,0,0,0,14,0,19,0,0
0307,,0,0,87,NORMAL,0,0x0481,7024,0,0,0,0,13,0,16,0,0
0307,,1,1,87,NORMAL,0,0x0482,7027,0,0,0,0,6,0,7,0,0
0309,,0,0,87,NORMAL,0,0x0484,7023,0,0,0,0,6,0,6,0,0
0309,,1,1,87,NORMAL,0,0x0485,7041,0,0,0,0,17,0,14,0,0
0309,,2,2,87,NORMAL,0,0x0486,7092,0,0,0,0,19,0,24,0,0
0311,HO-OH TWR TOP(H46),0,0,232,NORMAL,0,0x0244,2,1,0,0,0,15,0,18,0,0
0311,HO-OH TWR TOP(H46),1,1,232,NORMAL,0,0x0244,5,1,0,0,0,14,0,18,0,0
0311,HO-OH TWR TOP(H46),2,2,232,NORMAL,0,0x0244,5,1,0,0,0,13,0,18,0,0
0311,HO-OH TWR TOP(H46),3,3,232,NORMAL,0,0x0244,5,1,0,0,0,16,0,18,0,0
0311,HO-OH TWR TOP(H46),4,4,232,NORMAL,0,0x0244,5,1,0,0,0,17,0,18,0,0
0311,HO-OH TWR TOP(H46),5,5,425,NORMAL,0,0x0242,1,1,0,0,0,15,0,16,0,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),0,1,85,NORMAL,0,0x0010,10001,0,0,0,0,20,2,22,5,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),1,2,85,NORMAL,0,0x0011,10001,0,0,0,0,17,2,22,5,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),2,3,85,NORMAL,0,0x0012,10001,0,0,0,0,21,2,11,5,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),3,4,85,NORMAL,0,0x0013,10001,0,0,0,0,26,1,19,5,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),4,5,85,NORMAL,0,0x0014,10001,0,0,0,0,12,1,18,5,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),5,6,85,NORMAL,0,0x0015,10001,0,0,0,0,28,0,11,0,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),6,0,85,NORMAL,0,0x0016,10001,0,0,0,0,12,1,13,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),7,7,85,NORMAL,0,0x0017,10001,0,0,0,0,18,1,12,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),8,8,85,NORMAL,0,0x0018,10001,0,0,0,0,24,1,22,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),9,9,85,NORMAL,0,0x0019,10001,0,0,0,0,13,0,19,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),10,10,85,NORMAL,0,0x001A,10001,0,0,0,0,19,3,5,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),11,11,85,NORMAL,0,0x001B,10001,0,0,0,0,3,3,18,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),12,12,85,NORMAL,0,0x001C,10001,0,0,0,0,18,3,7,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),13,13,85,NORMAL,0,0x001D,10001,0,0,0,0,19,3,8,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),14,14,85,NORMAL,0,0x001E,10001,0,0,0,0,15,1,9,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),15,15,85,NORMAL,0,0x001F,10001,0,0,0,0,9,1,27,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),16,16,85,NORMAL,0,0x0020,10001,0,0,0,0,9,0,16,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),17,17,85,NORMAL,0,0x0021,10001,0,0,0,0,17,0,12,2,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),18,18,85,NORMAL,0,0x0022,10001,0,0,0,0,24,2,9,1,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),19,19,85,NORMAL,0,0x0023,10001,0,0,0,0,14,2,15,2,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),20,20,85,NORMAL,0,0x0024,10001,0,0,0,0,18,2,15,2,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),21,21,351,TRAINER,8,0x0000,3217,1,5,0,0,23,2,13,5,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),22,22,338,TRAINER,8,0x0000,3218,1,5,0,0,20,1,18,5,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),23,23,351,TRAINER,0,0x0000,3219,1,5,0,0,6,3,16,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),24,24,351,TRAINER,0,0x0000,3220,0,5,0,0,6,3,20,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),25,25,377,TRAINER,9,0x0000,3224,1,3,0,0,8,1,17,4,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),26,26,351,TRAINER,0,0x0000,3225,1,3,0,0,6,1,15,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),27,27,351,TRAINER,0,0x0000,3226,0,3,0,0,6,1,17,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),28,28,219,TRAINER,12,0x0000,3230,0,3,0,0,16,2,27,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),29,29,5,TRAINER,41,0x0000,3231,0,3,3,3,16,2,9,3,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),30,30,351,TRAINER,0,0x0000,3235,3,3,3,3,14,2,10,2,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),31,31,351,TRAINER,0,0x0000,3236,2,3,3,3,18,2,10,2,0
0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),32,32,377,TRAINER,2,0x0000,3236,1,5,3,3,21,0,10,1,0
0315,,0,0,335,NORMAL,15,0x0000,1,1,0,0,0,8,0,11,0,0
0315,,1,1,336,NORMAL,15,0x0000,9017,1,0,0,0,2,0,4,0,0
0315,,2,2,336,NORMAL,15,0x0000,9003,1,0,0,0,6,0,4,0,0
0315,,3,3,336,NORMAL,15,0x0000,9001,1,0,0,0,11,0,4,0,0
0315,,4,4,347,NORMAL,2,0x0000,2,3,0,0,0,4,0,17,0,0
0315,,5,5,348,NORMAL,0,0x0000,3,1,0,0,0,5,0,13,0,0
0315,,6,6,315,NORMAL,3,0x0000,4,1,0,0,1,15,0,12,0,0
0316,SHED 02 PCR08(H281),0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0316,SHED 02 PCR08(H281),1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0316,SHED 02 PCR08(H281),2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0317,DALI 03 PM07(H302),0,0,334,NORMAL,17,0x0000,1,3,0,1,1,2,0,6,0,0
0317,DALI 03 PM07(H302),1,1,334,NORMAL,17,0x0000,2,3,0,1,1,2,0,4,0,0
0317,DALI 03 PM07(H302),2,2,325,NORMAL,3,0x0000,4,2,0,1,0,6,0,9,0,0
0317,DALI 03 PM07(H302),3,3,322,NORMAL,5,0x0000,3,2,0,1,0,9,0,4,0,0
0317,DALI 03 PM07(H302),4,4,299,NORMAL,0,0x02A8,10202,1,0,1,0,3,0,8,0,0
0317,DALI 03 PM07(H302),5,5,193,NORMAL,0,0x02A7,10201,1,0,1,0,2,0,8,0,0
0318,HOTEL 2 HS34(H367),0,0,347,NORMAL,0,0x0000,1,1,0,0,0,24,0,18,0,0
0318,HOTEL 2 HS34(H367),1,1,183,NORMAL,0,0x0000,2,0,0,0,0,19,0,19,0,0
0319,,0,0,341,NORMAL,0,0x0000,1,1,0,0,0,14,0,5,0,0
0319,,1,1,326,NORMAL,0,0x0000,2,1,0,0,0,12,0,4,0,0
0319,,2,2,325,NORMAL,0,0x0000,4,1,0,0,0,3,0,5,0,0
0319,,3,3,332,NORMAL,0,0x0000,3,3,0,0,0,5,0,8,0,0
0319,,4,4,1030,NORMAL,42,0x0000,5,1,0,2,2,4,0,4,0,0
0319,,5,5,234,NORMAL,0,0x02FC,0,1,0,1,1,6,0,7,0,0
0320,HOTEL 2 HS35(H369),0,0,329,NORMAL,0,0x0000,1,0,0,0,0,29,0,17,0,0
0320,HOTEL 2 HS35(H369),1,1,146,NORMAL,20,0x0000,2,3,0,0,0,17,0,18,0,0
0321,TROO 06 HS36(H415),0,0,341,NORMAL,0,0x0000,1,1,0,0,0,5,0,5,0,0
0322,DALI 04 GYM06(H303),0,0,349,NORMAL,0,0x031A,16,0,0,0,0,5,0,8,0,0
0322,DALI 04 GYM06(H303),1,1,349,NORMAL,0,0x031A,17,0,0,0,0,6,0,8,0,0
0322,DALI 04 GYM06(H303),2,2,349,NORMAL,0,0x031A,18,0,0,0,0,7,0,8,0,0
0322,DALI 04 GYM06(H303),3,3,349,NORMAL,0,0x031A,19,0,0,0,0,5,0,10,0,0
0322,DALI 04 GYM06(H303),4,4,349,NORMAL,0,0x031A,20,0,0,0,0,6,0,10,0,0
0322,DALI 04 GYM06(H303),5,5,349,NORMAL,0,0x031A,21,0,0,0,0,7,0,10,0,0
0322,DALI 04 GYM06(H303),6,6,323,TRAINER,15,0x0000,3231,1,3,0,0,5,0,13,0,0
0322,DALI 04 GYM06(H303),7,7,378,TRAINER,17,0x0000,3395,3,2,0,0,3,0,16,0,0
0322,DALI 04 GYM06(H303),8,8,341,TRAINER,16,0x0000,3336,2,5,0,0,10,0,14,0,0
0322,DALI 04 GYM06(H303),9,9,368,NORMAL,15,0x02F0,24,1,0,0,0,6,0,4,0,0
0322,DALI 04 GYM06(H303),10,10,168,NORMAL,15,0x0000,25,1,0,0,0,9,0,20,0,0
0323,,0,0,328,NORMAL,0,0x025B,1,0,0,0,0,5,0,3,0,0
0323,,1,1,394,NORMAL,17,0x0000,3,3,0,0,0,1,0,8,0,0
0324,,0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0324,,1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0324,,2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0325,RADE 03 PCR10(H358),0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0325,RADE 03 PCR10(H358),1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0325,RADE 03 PCR10(H358),2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0326,TROO 03 PCR11(H412),0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0326,TROO 03 PCR11(H412),1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0326,TROO 03 PCR11(H412),2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0327,DEPART 2 F1(H447),0,0,427,NORMAL,16,0x0000,1,2,0,0,0,17,0,8,0,0
0327,DEPART 2 F1(H447),1,1,341,NORMAL,3,0x0000,2,1,0,1,1,14,0,4,0,0
0327,DEPART 2 F1(H447),2,2,327,NORMAL,3,0x0000,3,3,0,1,1,3,0,5,0,0
0327,DEPART 2 F1(H447),3,3,299,NORMAL,0,0x02A8,10202,2,0,1,1,19,0,11,0,0
0327,DEPART 2 F1(H447),4,4,193,NORMAL,0,0x02A7,10201,2,0,1,1,19,0,10,0,0
0328,DEPART 2 F2(H448),0,0,334,NORMAL,16,0x0000,1,2,0,0,0,16,0,8,0,0
0328,DEPART 2 F2(H448),1,1,334,NORMAL,15,0x0000,2,1,0,0,0,18,0,8,0,0
0328,DEPART 2 F2(H448),2,2,328,NORMAL,14,0x0000,3,0,0,0,0,13,0,4,0,0
0328,DEPART 2 F2(H448),3,3,146,NORMAL,16,0x0000,4,2,0,0,0,14,0,4,0,0
0328,DEPART 2 F2(H448),4,4,328,NORMAL,14,0x027E,6,0,0,0,0,3,0,10,0,0
0328,DEPART 2 F2(H448),5,5,128,NORMAL,0,0x0313,8,0,0,0,0,17,0,4,0,0
0329,DEPART 2 F3(H449),0,0,334,NORMAL,15,0x0000,1,1,0,0,0,17,0,4,0,0
0329,DEPART 2 F3(H449),1,1,367,NORMAL,15,0x0000,4,1,0,0,0,13,0,3,0,0
0329,DEPART 2 F3(H449),2,2,367,NORMAL,15,0x0000,3,1,0,0,0,12,0,3,0,0
0329,DEPART 2 F3(H449),3,3,146,NORMAL,3,0x0000,2,1,0,0,1,17,0,8,0,0
0329,DEPART 2 F3(H449),4,4,322,NORMAL,5,0x0000,5,2,0,1,0,7,0,5,0,0
0330,DEPART 2 F4(H450),0,0,334,NORMAL,14,0x0000,1,0,0,0,0,21,0,11,0,0
0330,DEPART 2 F4(H450),1,1,146,NORMAL,14,0x0000,3,0,0,0,0,14,0,10,0,0
0330,DEPART 2 F4(H450),2,2,322,NORMAL,3,0x0000,2,2,0,1,1,21,0,6,0,0
0330,DEPART 2 F4(H450),3,3,352,NORMAL,0,0x0260,6,2,0,1,1,16,0,3,0,0
0330,DEPART 2 F4(H450),4,4,372,NORMAL,0,0x02E2,7,3,0,1,1,15,0,3,0,0
0331,DEPART 2 F5(H451),0,0,334,NORMAL,14,0x0000,1,0,0,0,0,19,0,10,0,0
0331,DEPART 2 F5(H451),1,1,334,NORMAL,14,0x0000,2,0,0,0,0,17,0,10,0,0
0331,DEPART 2 F5(H451),2,2,341,NORMAL,17,0x0000,3,3,0,0,0,14,0,5,0,0
0331,DEPART 2 F5(H451),3,3,348,NORMAL,5,0x0000,4,2,0,2,0,9,0,11,0,0
0331,DEPART 2 F5(H451),4,4,325,NORMAL,17,0x0000,5,3,0,0,0,1,0,7,0,0
0332,DEPART 2 F6(H452),0,0,322,NORMAL,14,0x0000,1,0,0,0,0,16,0,4,0,0
0332,DEPART 2 F6(H452),1,1,146,NORMAL,3,0x0000,2,3,0,1,1,18,0,11,0,0
0333,HOTEL 1 F1(H205),0,0,331,NORMAL,8,0x0000,1,2,0,0,0,13,0,4,0,0
0333,HOTEL 1 F1(H205),1,1,1008,NORMAL,2,0x0000,2,3,0,0,0,11,0,6,0,0
0333,HOTEL 1 F1(H205),2,2,1003,NORMAL,15,0x0000,3,1,0,0,0,12,0,3,0,0
0333,HOTEL 1 F1(H205),3,3,1000,NORMAL,3,0x0000,4,1,0,1,1,7,0,4,0,0
0335,,0,0,322,NORMAL,14,0x0000,3,0,0,0,0,1,0,7,0,0
0335,,1,1,168,NORMAL,14,0x0000,2,0,0,0,0,14,0,10,0,0
0335,,2,2,332,NORMAL,14,0x0000,4,0,0,0,0,6,0,9,0,0
0335,,3,3,324,NORMAL,5,0x0000,1,2,0,2,0,8,0,5,0,0
0335,,4,4,146,NORMAL,0,0x0000,10,0,0,2,0,14,0,6,0,0
0335,,5,5,101,NORMAL,0,0x0000,0,2,0,0,0,15,0,30,0,0
0335,,6,6,1032,NORMAL,0,0x0000,0,2,0,0,0,16,0,30,0,0
0335,,7,7,386,NORMAL,0,0x0000,13,1,0,0,0,8,0,12,0,0
0336,DEPART 2 ROOF(H453),0,0,332,NORMAL,17,0x0000,1,3,0,0,0,14,0,11,0,0
0337,DEPART 2 ROOM(H454),0,0,168,NORMAL,15,0x0000,1,1,0,0,0,6,0,6,0,0
0338,DANB 01 GH02(H137),0,0,394,NORMAL,0,0x0000,0,1,0,0,0,6,0,4,0,0
0339,RADE 20 TBD(H382),0,0,341,NORMAL,4,0x0000,1,1,0,0,1,1,0,4,0,0
0339,RADE 20 TBD(H382),1,1,168,NORMAL,8,0x0000,2,2,0,0,0,6,0,6,0,0
0339,RADE 20 TBD(H382),2,2,323,NORMAL,16,0x0000,3,2,0,0,0,7,0,3,0,0
0340,RADE 21 TBD(H383),0,0,322,NORMAL,15,0x0000,1,1,0,0,0,13,0,7,0,0
0340,RADE 21 TBD(H383),1,1,325,NORMAL,15,0x0000,5,1,0,0,0,8,0,4,0,0
0340,RADE 21 TBD(H383),2,2,332,NORMAL,15,0x0000,4,1,0,0,0,5,0,4,0,0
0340,RADE 21 TBD(H383),3,3,129,NORMAL,17,0x0000,6,3,0,0,0,2,0,6,0,0
0340,RADE 21 TBD(H383),4,4,332,NORMAL,14,0x0000,3,0,0,0,0,7,0,9,0,0
0340,RADE 21 TBD(H383),5,5,332,NORMAL,14,0x0000,2,0,0,0,0,10,0,9,0,0
0341,MAUN 04 RIV01(H14); RADE 22 TBD(H384),0,0,101,NORMAL,16,0x02E5,1,2,0,0,0,7,0,7,0,0
0341,MAUN 04 RIV01(H14); RADE 22 TBD(H384),1,1,1032,NORMAL,44,0x02E5,2,1,0,2,2,4,0,6,0,0
0342,RADE 23 TBD(H385); TROO 07 HS37(H416),0,0,329,NORMAL,15,0x0000,1,1,0,0,0,5,0,5,0,0
0343,,0,0,348,NORMAL,0,0x0000,1,0,0,0,0,7,0,9,0,0
0343,,1,1,322,NORMAL,16,0x0000,3,2,0,1,1,12,0,5,0,0
0344,,0,0,348,NORMAL,0,0x0000,1,1,0,0,0,23,0,19,0,0
0345,,0,0,333,TRAINER,20,0x0000,3358,3,3,6,0,8,44,9,6,0
0345,,1,1,328,TRAINER,9,0x0000,3347,3,3,0,0,22,44,13,6,0
0345,,2,2,84,NORMAL,0,0x0010,10002,0,0,0,0,11,44,18,6,0
0345,,3,3,87,NORMAL,0,0x0514,7396,0,0,0,0,9,44,14,6,0
0346,WLDA03 GV08(H527),0,0,394,NORMAL,17,0x0000,1,3,0,0,0,1,0,8,0,0
0347,,0,0,394,NORMAL,15,0x0000,1,1,0,0,0,5,0,4,0,0
0348,,0,0,394,NORMAL,17,0x0000,1,3,0,0,0,1,0,8,0,0
0349,,0,0,394,NORMAL,15,0x0000,1,1,0,0,0,5,0,4,0,0
0350,,0,0,335,NORMAL,15,0x0000,1,1,0,0,0,8,0,11,0,0
0350,,1,1,336,NORMAL,15,0x0000,9017,1,0,0,0,2,0,4,0,0
0350,,2,2,336,NORMAL,15,0x0000,9003,1,0,0,0,6,0,4,0,0
0350,,3,3,336,NORMAL,15,0x0000,9001,1,0,0,0,11,0,4,0,0
0350,,4,4,341,NORMAL,5,0x0000,2,1,0,2,0,5,0,17,0,0
0350,,5,5,168,NORMAL,15,0x0000,4,1,0,0,0,5,0,13,0,0
0350,,6,6,327,NORMAL,3,0x0000,3,2,0,1,1,12,0,15,0,0
0351,,0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0351,,1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0351,,2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0352,DANB 05 GYM03(H141),0,0,86,NORMAL,0,0x0010,10000,0,0,0,0,7,0,10,1,0
0352,DANB 05 GYM03(H141),1,1,86,NORMAL,0,0x0011,10000,0,0,0,0,1,0,15,0,0
0352,DANB 05 GYM03(H141),2,2,86,NORMAL,0,0x0012,10000,0,0,0,0,7,0,16,0,0
0352,DANB 05 GYM03(H141),3,3,316,TRAINER,15,0x0000,3325,1,1,0,0,2,0,30,0,0
0352,DANB 05 GYM03(H141),4,4,316,TRAINER,15,0x0000,5325,1,1,0,0,3,0,30,0,0
0352,DANB 05 GYM03(H141),5,5,319,TRAINER,15,0x0000,3355,1,3,0,0,13,0,2,1,0
0352,DANB 05 GYM03(H141),6,6,346,TRAINER,17,0x0000,3335,3,1,0,0,10,0,17,0,0
0352,DANB 05 GYM03(H141),7,7,326,TRAINER,15,0x0000,3345,1,4,0,0,7,0,17,0,0
0352,DANB 05 GYM03(H141),8,8,371,NORMAL,15,0x02F2,1,1,0,0,0,7,0,3,0,0
0355,,0,0,344,NORMAL,0,0x0000,1,1,0,0,0,7,0,4,0,0
0355,,1,1,354,NORMAL,0,0x02B5,5,3,0,0,0,3,0,7,0,0
0355,,2,2,372,NORMAL,0,0x02B6,6,1,0,0,0,11,0,6,0,0
0355,,3,3,359,NORMAL,0,0x02B7,7,3,0,0,0,5,0,11,0,0
0355,,4,4,371,NORMAL,0,0x02B8,8,2,0,0,0,11,0,9,0,0
