entity_type,event_file,maps,entity_index,ow_id,overlay_entry,ow_type,script_file,script_num,flag
overworld,0421,R10R0201(H467),4,4,338,NORMAL,195,7,0x0000
overworld,0421,R10R0201(H467),5,5,338,NORMAL,195,6,0x0000
overworld,0421,R10R0201(H467),6,6,332,NORMAL,195,1,0x0000
overworld,0422,MANSION A3(H394); R05R0201(H469),0,0,324,TRAINER,180,3723,0x0000
overworld,0422,MANSION A3(H394); R05R0201(H469),1,1,327,TRAINER,180,3724,0x0000
overworld,0423,MANSION A2(H393); R06R0101(H470),0,0,324,TRAINER,139,3721,0x0000
overworld,0423,MANSION A2(H393); R06R0101(H470),1,1,324,TRAINER,139,3722,0x0000
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),0,0,338,NORMAL,755,2,0x0000
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),1,1,427,NORMAL,755,1,0x0000
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),2,2,330,NORMAL,755,5,0x0000
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),3,3,377,NORMAL,755,4,0x0000
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),4,4,338,NORMAL,755,3,0x0000
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),5,5,328,NORMAL,755,14,0x027E
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),6,6,421,NORMAL,755,16,0x0308
overworld,0424,MELT 07 FOSSI(H114); T03R0101(H471),7,7,421,NORMAL,755,20,0x0317
overworld,0425,T03R0201(H472),0,0,322,NORMAL,756,1,0x0000
overworld,0425,T03R0201(H472),1,1,1001,NORMAL,756,2,0x0000
overworld,0426,T03GYM0101(H473),0,0,168,NORMAL,752,2,0x0000
overworld,0426,T03GYM0101(H473),1,1,373,NORMAL,752,1,0x02F4
overworld,0426,T03GYM0101(H473),2,2,345,TRAINER,752,3307,0x0000
overworld,0426,T03GYM0101(H473),3,3,333,TRAINER,752,3684,0x0000
overworld,0427,T03FS0101(H474),0,0,334,NORMAL,751,1,0x0000
overworld,0427,T03FS0101(H474),1,1,334,NORMAL,751,2,0x0000
overworld,0427,T03FS0101(H474),2,2,146,NORMAL,751,3,0x0000
overworld,0427,T03FS0101(H474),3,3,322,NORMAL,751,4,0x0000
overworld,0427,T03FS0101(H474),4,4,299,NORMAL,751,10202,0x02A8
overworld,0427,T03FS0101(H474),5,5,193,NORMAL,751,10201,0x02A7
overworld,0428,T03PC0101(H475),0,0,335,NORMAL,753,1,0x0000
overworld,0428,T03PC0101(H475),1,1,336,NORMAL,753,9017,0x0000
overworld,0428,T03PC0101(H475),2,2,336,NORMAL,753,9003,0x0000
overworld,0428,T03PC0101(H475),3,3,336,NORMAL,753,9001,0x0000
overworld,0428,T03PC0101(H475),4,4,315,NORMAL,753,5,0x0000
overworld,0428,T03PC0101(H475),5,5,1004,NORMAL,753,4,0x0000
overworld,0428,T03PC0101(H475),6,6,328,NORMAL,753,2,0x0000
overworld,0428,T03PC0101(H475),7,7,325,NORMAL,753,3,0x0000
overworld,0429,T03PC0102(H476),0,0,286,NORMAL,754,9203,0x0000
overworld,0429,T03PC0102(H476),1,1,336,NORMAL,754,9202,0x0000
overworld,0429,T03PC0102(H476),2,2,336,NORMAL,754,9201,0x0000
overworld,0430,T03R0601(H477),0,0,330,NORMAL,757,1,0x0000
overworld,0431,T08FS0101(H478),0,0,334,NORMAL,808,1,0x0000
overworld,0431,T08FS0101(H478),1,1,334,NORMAL,808,2,0x0000
overworld,0431,T08FS0101(H478),2,2,332,NORMAL,808,3,0x0000
overworld,0431,T08FS0101(H478),3,3,327,NORMAL,808,4,0x0000
overworld,0431,T08FS0101(H478),4,4,299,NORMAL,808,10202,0x02A8
overworld,0431,T08FS0101(H478),5,5,193,NORMAL,808,10201,0x02A7
overworld,0432,T08R0201(H479),0,0,63,NORMAL,812,10,0x0000
overworld,0432,T08R0201(H479),1,1,146,NORMAL,812,5,0x0000
overworld,0432,T08R0201(H479),2,2,329,NORMAL,812,6,0x0000
overworld,0432,T08R0201(H479),3,3,317,NORMAL,812,7,0x0000
overworld,0432,T08R0201(H479),4,4,326,NORMAL,812,8,0x0000
overworld,0432,T08R0201(H479),5,5,322,NORMAL,812,9,0x0000
overworld,0432,T08R0201(H479),6,6,40,NORMAL,812,4,0x0000
overworld,0434,RT 5 01 HS51(H73); T08R0401(H481),0,0,329,NORMAL,813,1,0x0000
overworld,0434,RT 5 01 HS51(H73); T08R0401(H481),1,1,146,NORMAL,813,2,0x0000
overworld,0435,T08PC0101(H482),0,0,335,NORMAL,810,1,0x0000
overworld,0435,T08PC0101(H482),1,1,336,NORMAL,810,9017,0x0000
overworld,0435,T08PC0101(H482),2,2,336,NORMAL,810,9003,0x0000
overworld,0435,T08PC0101(H482),3,3,336,NORMAL,810,9001,0x0000
overworld,0435,T08PC0101(H482),4,4,324,NORMAL,810,2,0x0000
overworld,0435,T08PC0101(H482),5,5,327,NORMAL,810,3,0x0000
overworld,0435,T08PC0101(H482),6,6,319,NORMAL,810,4,0x0000
overworld,0436,DALI 10 HS52(H309); T08R0601(H483),0,0,319,NORMAL,814,1,0x0000
overworld,0436,DALI 10 HS52(H309); T08R0601(H483),1,1,1033,NORMAL,814,2,0x0000
overworld,0436,DALI 10 HS52(H309); T08R0601(H483),2,2,1033,NORMAL,814,3,0x0000
overworld,0436,DALI 10 HS52(H309); T08R0601(H483),3,3,1033,NORMAL,814,4,0x0000
overworld,0437,R10PC0102(H484),0,0,286,NORMAL,193,9203,0x0000
overworld,0437,R10PC0102(H484),1,1,336,NORMAL,193,9202,0x0000
overworld,0437,R10PC0102(H484),2,2,336,NORMAL,193,9201,0x0000
overworld,0438,T08PC0102(H485),0,0,286,NORMAL,811,9203,0x0000
overworld,0438,T08PC0102(H485),1,1,336,NORMAL,811,9202,0x0000
overworld,0438,T08PC0102(H485),2,2,336,NORMAL,811,9201,0x0000
overworld,0439,LUGIA DEN 02(H38); D40R0106(H486),0,0,87,NORMAL,139,7050,0x0493
overworld,0441,R10R0202(H489),0,0,34,NORMAL,196,1,0x0000
overworld,0441,R10R0202(H489),1,1,338,NORMAL,196,3,0x0000
overworld,0441,R10R0202(H489),2,2,338,NORMAL,196,2,0x0000
overworld,0441,R10R0202(H489),3,3,34,NORMAL,196,4,0x0000
overworld,0441,R10R0202(H489),4,4,338,NORMAL,196,6,0x0000
overworld,0441,R10R0202(H489),5,5,338,NORMAL,196,5,0x0000
overworld,0441,R10R0202(H489),6,6,332,NORMAL,196,7,0x0000
overworld,0442,ICE PATH C2(H292); D24R0216(H490),0,0,84,NORMAL,53,10002,0x01EA
overworld,0442,ICE PATH C2(H292); D24R0216(H490),1,1,84,NORMAL,53,10002,0x01EB
overworld,0442,ICE PATH C2(H292); D24R0216(H490),2,2,84,NORMAL,53,10002,0x01EC
overworld,0442,ICE PATH C2(H292); D24R0216(H490),3,3,84,NORMAL,53,10002,0x01ED
overworld,0442,ICE PATH C2(H292); D24R0216(H490),4,4,84,NORMAL,53,10002,0x0000
overworld,0442,ICE PATH C2(H292); D24R0216(H490),5,5,87,NORMAL,53,7156,0x04B9
overworld,0443,ICE PATH C3(H293); D24R0217(H491),0,0,84,NORMAL,54,3,0x01EE
overworld,0443,ICE PATH C3(H293); D24R0217(H491),1,1,84,NORMAL,54,3,0x01EF
overworld,0443,ICE PATH C3(H293); D24R0217(H491),2,2,84,NORMAL,54,3,0x01F0
overworld,0443,ICE PATH C3(H293); D24R0217(H491),3,3,84,NORMAL,54,3,0x01F1
overworld,0443,ICE PATH C3(H293); D24R0217(H491),4,4,87,NORMAL,54,7155,0x0456
overworld,0443,ICE PATH C3(H293); D24R0217(H491),5,5,87,NORMAL,54,7152,0x04B6
overworld,0443,ICE PATH C3(H293); D24R0217(H491),6,6,87,NORMAL,54,7153,0x04B7
overworld,0443,ICE PATH C3(H293); D24R0217(H491),7,0,85,NORMAL,54,10001,0x0010
overworld,0443,ICE PATH C3(H293); D24R0217(H491),8,1,87,NORMAL,54,7154,0x04B8
overworld,0443,ICE PATH C3(H293); D24R0217(H491),9,7,68,TRAINER,54,3434,0x0000
overworld,0443,ICE PATH C3(H293); D24R0217(H491),10,8,69,TRAINER,54,3433,0x0000
overworld,0443,ICE PATH C3(H293); D24R0217(H491),11,9,69,TRAINER,54,3435,0x0000
overworld,0443,ICE PATH C3(H293); D24R0217(H491),12,10,69,TRAINER,54,3436,0x0000
overworld,0444,D24R0218(H492),0,0,85,NORMAL,55,10001,0x0010
overworld,0444,D24R0218(H492),1,1,87,NORMAL,55,7154,0x04B8
overworld,0445,R07R0101(H493),0,0,394,NORMAL,187,1,0x0000
overworld,0446,T05PC0102(H494),0,0,286,NORMAL,770,9203,0x0000
overworld,0446,T05PC0102(H494),1,1,336,NORMAL,770,9202,0x0000
overworld,0446,T05PC0102(H494),2,2,336,NORMAL,770,9201,0x0000
overworld,0447,T04PC0102(H495),0,0,286,NORMAL,762,9203,0x0000
overworld,0447,T04PC0102(H495),1,1,336,NORMAL,762,9202,0x0000
overworld,0447,T04PC0102(H495),2,2,336,NORMAL,762,9201,0x0000
overworld,0448,,0,0,324,TRAINER,,3680,0x02F6
overworld,0448,,1,1,324,TRAINER,,3681,0x0000
overworld,0448,,2,2,327,TRAINER,,3682,0x0000
overworld,0448,,3,3,327,TRAINER,,3683,0x0000
overworld,0448,,4,4,168,NORMAL,,2,0x0000
overworld,0448,,5,5,375,NORMAL,,1,0x02F6
overworld,0448,,6,6,324,TRAINER,,5683,0x0000
overworld,0449,DALI 10 HS53(H310),0,0,328,NORMAL,746,1,0x0000
overworld,0449,DALI 10 HS53(H310),1,1,319,NORMAL,746,2,0x0000
overworld,0449,DALI 10 HS53(H310),2,2,996,NORMAL,746,4,0x0000
overworld,0449,DALI 10 HS53(H310),3,3,997,NORMAL,746,3,0x0000
overworld,0450,,0,0,427,NORMAL,,1,0x0000
overworld,0450,,1,1,324,NORMAL,,2,0x0000
overworld,0450,,2,2,146,NORMAL,,4,0x0000
overworld,0450,,3,3,341,NORMAL,,5,0x0000
overworld,0450,,4,4,327,NORMAL,,3,0x0000
overworld,0450,,5,5,183,NORMAL,,8,0x0000
overworld,0451,,0,0,427,NORMAL,,0,0x0000
overworld,0451,,1,1,324,NORMAL,,10351,0x0000
overworld,0451,,2,2,102,NORMAL,,10352,0x028D
overworld,0451,,3,3,103,NORMAL,,10353,0x028E
overworld,0451,,4,4,104,NORMAL,,10354,0x028F
overworld,0451,,5,5,105,NORMAL,,10355,0x0290
overworld,0451,,6,6,106,NORMAL,,10356,0x0291
overworld,0451,,7,7,107,NORMAL,,10357,0x0292
overworld,0451,,8,8,108,NORMAL,,10358,0x0293
overworld,0451,,9,9,109,NORMAL,,10359,0x0294
overworld,0451,,10,10,110,NORMAL,,10360,0x0295
overworld,0451,,11,11,111,NORMAL,,10361,0x0296
overworld,0452,,0,0,334,NORMAL,,1,0x0000
overworld,0452,,1,1,334,NORMAL,,2,0x0000
overworld,0452,,2,2,324,NORMAL,,4,0x0000
overworld,0452,,3,3,319,NORMAL,,3,0x0000
overworld,0452,,4,4,299,NORMAL,,10202,0x02A8
overworld,0452,,5,5,193,NORMAL,,10201,0x02A7
overworld,0453,,0,0,335,NORMAL,,1,0x0000
overworld,0453,,1,1,336,NORMAL,,9017,0x0000
overworld,0453,,2,2,336,NORMAL,,9003,0x0000
overworld,0453,,3,3,336,NORMAL,,9001,0x0000
overworld,0453,,4,4,315,NORMAL,,4,0x0000
overworld,0453,,5,5,327,NORMAL,,3,0x0000
overworld,0453,,6,6,324,NORMAL,,2,0x0000
overworld,0454,,0,0,286,NORMAL,,9203,0x0000
overworld,0454,,1,1,336,NORMAL,,9202,0x0000
overworld,0454,,2,2,336,NORMAL,,9201,0x0000
overworld,0455,,0,0,393,NORMAL,,1,0x0000
overworld,0456,,0,0,392,NORMAL,,1,0x0000
overworld,0457,,0,0,366,NORMAL,,1,0x0000
overworld,0457,,1,1,29,NORMAL,,2,0x0000
overworld,0457,,2,2,29,NORMAL,,3,0x0000
overworld,0457,,3,3,29,NORMAL,,4,0x0000
overworld,0457,,4,4,87,NORMAL,,0,0x0300
overworld,0457,,5,5,87,NORMAL,,0,0x02FF
overworld,0457,,6,6,87,NORMAL,,0,0x02FE
overworld,0460,,0,0,335,NORMAL,,1,0x0000
overworld,0460,,1,1,336,NORMAL,,9017,0x0000
overworld,0460,,2,2,336,NORMAL,,9003,0x0000
overworld,0460,,3,3,336,NORMAL,,9001,0x0000
overworld,0460,,4,4,348,NORMAL,,3,0x0000
overworld,0460,,5,5,327,NORMAL,,2,0x0000
overworld,0461,,0,0,286,NORMAL,,9203,0x0000
overworld,0461,,1,1,336,NORMAL,,9202,0x0000
overworld,0461,,2,2,336,NORMAL,,9201,0x0000
overworld,0462,DALI 10 HS54(H311),0,0,319,NORMAL,224,1,0x0000
overworld,0462,DALI 10 HS54(H311),1,1,998,NORMAL,224,2,0x0000
overworld,0463,,0,0,335,NORMAL,,1,0x0000
overworld,0463,,1,1,336,NORMAL,,9017,0x0000
overworld,0463,,2,2,336,NORMAL,,9003,0x0000
overworld,0463,,3,3,336,NORMAL,,9001,0x0000
overworld,0463,,4,4,333,NORMAL,,2,0x0000
overworld,0463,,5,5,345,NORMAL,,3,0x0000
overworld,0464,,0,0,286,NORMAL,,9203,0x0000
overworld,0464,,1,1,336,NORMAL,,9202,0x0000
overworld,0464,,2,2,336,NORMAL,,9201,0x0000
overworld,0466,,0,0,335,NORMAL,,1,0x0000
overworld,0466,,1,1,336,NORMAL,,9017,0x0000
overworld,0466,,2,2,336,NORMAL,,9003,0x0000
overworld,0466,,3,3,336,NORMAL,,9001,0x0000
overworld,0467,T31PC0102(H515),0,0,286,NORMAL,951,9203,0x0000
overworld,0467,T31PC0102(H515),1,1,336,NORMAL,951,9202,0x0000
overworld,0467,T31PC0102(H515),2,2,336,NORMAL,951,9201,0x0000
overworld,0469,R05R0401(H517),0,0,331,NORMAL,183,1,0x0000
overworld,0469,R05R0401(H517),1,1,325,NORMAL,183,2,0x0000
overworld,0470,RADE F2 LIBRY(H372); D02FS0101(H518),0,0,319,NORMAL,6,1,0x0000
overworld,0470,RADE F2 LIBRY(H372); D02FS0101(H518),1,1,330,NORMAL,6,2,0x0000
overworld,0473,D51R0101(H521),0,0,333,NORMAL,130,2,0x02DB
overworld,0474,D51R0201(H522),0,0,422,NORMAL,131,2,0x02DC
overworld,0475,D51R0301(H523),0,0,422,NORMAL,132,1,0x02DD
overworld,0475,D51R0301(H523),1,1,333,NORMAL,132,2,0x0000
overworld,0475,D51R0301(H523),2,2,330,NORMAL,132,3,0x0000
overworld,0475,D51R0301(H523),3,3,1012,NORMAL,132,4,0x0000
overworld,0476,GROUDON DEN(H334); D52R0101(H524),0,0,1044,NORMAL,133,1,0x02D0
overworld,0476,GROUDON DEN(H334); D52R0101(H524),1,1,333,NORMAL,133,0,0x02D3
overworld,0477,KYOGRE DEN(H342),0,0,1043,NORMAL,134,1,0x02D1
overworld,0477,KYOGRE DEN(H342),1,1,333,NORMAL,134,0,0x02D4
overworld,0478,SKY PILLAR 02(H345),0,0,1045,NORMAL,135,1,0x02D2
overworld,0479,RADE 23 GV13(H386),0,0,394,NORMAL,749,1,0x0000
overworld,0480,D32PC0101(H528),0,0,335,NORMAL,78,1,0x0000
overworld,0480,D32PC0101(H528),1,1,336,NORMAL,78,9017,0x0000
overworld,0480,D32PC0101(H528),2,2,336,NORMAL,78,9003,0x0000
overworld,0480,D32PC0101(H528),3,3,336,NORMAL,78,9001,0x0000
overworld,0480,D32PC0101(H528),4,4,344,NORMAL,78,2,0x0000
overworld,0480,D32PC0101(H528),5,5,316,NORMAL,78,3,0x0000
overworld,0480,D32PC0101(H528),6,6,331,NORMAL,78,4,0x0000
overworld,0481,D32PC0102(H529),0,0,286,NORMAL,79,9203,0x0000
overworld,0481,D32PC0102(H529),1,1,336,NORMAL,79,9202,0x0000
overworld,0481,D32PC0102(H529),2,2,336,NORMAL,79,9201,0x0000
overworld,0482,D32FS0101(H530),0,0,334,NORMAL,77,1,0x0000
overworld,0482,D32FS0101(H530),1,1,334,NORMAL,77,2,0x0000
overworld,0482,D32FS0101(H530),2,2,367,NORMAL,77,3,0x0000
overworld,0482,D32FS0101(H530),3,3,333,NORMAL,77,4,0x0000
overworld,0482,D32FS0101(H530),4,4,193,NORMAL,77,10201,0x02A7
overworld,0482,D32FS0101(H530),5,5,299,NORMAL,77,10202,0x02A8
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),0,1,324,TRAINER,181,3650,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),1,2,324,TRAINER,181,3653,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),2,3,324,TRAINER,181,3654,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),3,4,324,TRAINER,181,3655,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),4,5,324,TRAINER,181,3658,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),5,6,327,TRAINER,181,3651,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),6,7,327,TRAINER,181,3652,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),7,8,327,TRAINER,181,3656,0x0000
overworld,0484,SKY PILLAR 01(H344); R05R0202(H532),8,9,327,TRAINER,181,3657,0x0000
overworld,0485,HOME 57 SROD(H531),0,0,347,NORMAL,200,1,0x0000
overworld,0486,D47PC0101(H534),0,0,335,NORMAL,117,1,0x0000
overworld,0486,D47PC0101(H534),1,1,336,NORMAL,117,9017,0x0000
overworld,0486,D47PC0101(H534),2,2,336,NORMAL,117,9003,0x0000
overworld,0486,D47PC0101(H534),3,3,336,NORMAL,117,9001,0x0000
overworld,0486,D47PC0101(H534),4,4,320,NORMAL,117,2,0x0000
overworld,0486,D47PC0101(H534),5,5,333,NORMAL,117,3,0x0000
overworld,0487,D47PC0102(H535),0,0,286,NORMAL,118,9203,0x0000
overworld,0487,D47PC0102(H535),1,1,336,NORMAL,118,9202,0x0000
overworld,0487,D47PC0102(H535),2,2,336,NORMAL,118,9201,0x0000
overworld,0488,MELT 05 GAME1(H112); T25SP0101(H536),0,0,386,NORMAL,910,3,0x0000
overworld,0488,MELT 05 GAME1(H112); T25SP0101(H536),1,1,341,NORMAL,910,4,0x0000
overworld,0488,MELT 05 GAME1(H112); T25SP0101(H536),2,2,341,NORMAL,910,5,0x0000
overworld,0489,MELT 06 GAME2(H113); T07SP0101(H537),0,0,386,NORMAL,806,4,0x0000
overworld,0489,MELT 06 GAME2(H113); T07SP0101(H537),1,1,168,NORMAL,806,2,0x0000
overworld,0490,T10R0801(H539),0,0,286,NORMAL,826,9203,0x0000
overworld,0490,T10R0801(H539),1,1,336,NORMAL,826,9202,0x0000
overworld,0490,T10R0801(H539),2,2,336,NORMAL,826,9201,0x0000
spawnable,0004,D17R1101(H6),0,,,HIDDENITEM,22,8125,
spawnable,0004,D17R1101(H6),1,,,HIDDENITEM,22,8126,
spawnable,0004,D17R1101(H6),2,,,HIDDENITEM,22,8128,
spawnable,0004,D17R1101(H6),3,,,HIDDENITEM,22,8127,
spawnable,0004,D17R1101(H6),4,,,HIDDENITEM,22,8129,
spawnable,0005,D18R0101(H7); BURNT TWR F1(H268),0,,,HIDDENITEM,23,8020,
spawnable,0005,D18R0101(H7); BURNT TWR F1(H268),1,,,HIDDENITEM,23,8019,
spawnable,0006,R01(H9); RT 1 AREA 1(H22),0,,,BOARD,168,3,
spawnable,0007,RT 2 AREA 1(H30); RT 2 AREA 2(H31),0,,,BOARD,169,1,
spawnable,0015,-(H74); ROCK CAVE 01(H90); ICE CAVE 01(H92); STEEL CAVE 01(H94),0,,,HIDDENITEM,199,8197,
spawnable,0015,-(H74); ROCK CAVE 01(H90); ICE CAVE 01(H92); STEEL CAVE 01(H94),1,,,BOARD,199,6,
spawnable,0015,-(H74); ROCK CAVE 01(H90); ICE CAVE 01(H92); STEEL CAVE 01(H94),2,,,BOARD,199,7,
spawnable,0021,RT 12 AREA 1(H240); RT 12 AREA 2(H261); RT 12 AREA 3(H262),0,,,BOARD,205,2,
spawnable,0024,-(H264),0,,,BOARD,212,3,
spawnable,0026,-(H263),0,,,BOARD,216,3,
spawnable,0026,-(H263),1,,,HIDDENITEM,216,8107,
spawnable,0034,PRIMAL CAVE 1(H335); -(H336); -(H337),0,,,BOARD,236,2,
spawnable,0037,ULURU 4 A1(H346); ULURU 4 A2(H347); ULURU 4 A3(H350),0,,,BOARD,243,6,
spawnable,0037,ULURU 4 A1(H346); ULURU 4 A2(H347); ULURU 4 A3(H350),1,,,BOARD,243,5,
spawnable,0037,ULURU 4 A1(H346); ULURU 4 A2(H347); ULURU 4 A3(H350),2,,,BOARD,243,4,
spawnable,0037,ULURU 4 A1(H346); ULURU 4 A2(H347); ULURU 4 A3(H350),3,,,BOARD,243,7,
spawnable,0037,ULURU 4 A1(H346); ULURU 4 A2(H347); ULURU 4 A3(H350),4,,,HIDDENITEM,243,8011,
spawnable,0038,SPEAR PLR 1(H348); SPEAR PLR 2(H349),0,,,BOARD,246,3,
spawnable,0038,SPEAR PLR 1(H348); SPEAR PLR 2(H349),1,,,BOARD,246,4,
spawnable,0042,D HQ1 F2(H68),0,,,MISC,10,3,
spawnable,0042,D HQ1 F2(H68),1,,,MISC,10,2,
spawnable,0042,D HQ1 F2(H68),2,,,MISC,10,1,
spawnable,0042,D HQ1 F2(H68),3,,,MISC,10,3,
spawnable,0042,D HQ1 F2(H68),4,,,MISC,10,2,
spawnable,0042,D HQ1 F2(H68),5,,,MISC,10,1,
spawnable,0046,HAMPELL TOWN(H23),0,,,BOARD,735,6,
spawnable,0046,HAMPELL TOWN(H23),1,,,BOARD,735,4,
spawnable,0046,HAMPELL TOWN(H23),2,,,BOARD,735,5,
spawnable,0046,HAMPELL TOWN(H23),3,,,BOARD,735,3,
spawnable,0049,D HQ1 F3(H69),0,,,MISC,11,2,
spawnable,0049,D HQ1 F3(H69),1,,,MISC,11,3,
spawnable,0049,D HQ1 F3(H69),2,,,MISC,11,8,
spawnable,0049,D HQ1 F3(H69),3,,,MISC,11,2,
spawnable,0049,D HQ1 F3(H69),4,,,MISC,11,3,
spawnable,0049,D HQ1 F3(H69),5,,,MISC,11,8,
spawnable,0050,D HQ1 F4(H70),0,,,MISC,15,2,
spawnable,0050,D HQ1 F4(H70),1,,,MISC,15,3,
spawnable,0051,D HQ1 F5(H71),0,,,MISC,16,2,
spawnable,0051,D HQ1 F5(H71),1,,,MISC,16,4,
spawnable,0058,MAUN 09 LAB01(H19),0,,,MISC,843,6,
spawnable,0058,MAUN 09 LAB01(H19),1,,,MISC,843,6,
spawnable,0058,MAUN 09 LAB01(H19),2,,,MISC,843,7,
spawnable,0058,MAUN 09 LAB01(H19),3,,,MISC,843,7,
spawnable,0058,MAUN 09 LAB01(H19),4,,,MISC,843,8,
spawnable,0058,MAUN 09 LAB01(H19),5,,,MISC,843,8,
spawnable,0058,MAUN 09 LAB01(H19),6,,,MISC,843,9,
spawnable,0058,MAUN 09 LAB01(H19),7,,,MISC,843,9,
spawnable,0058,MAUN 09 LAB01(H19),8,,,MISC,843,10,
spawnable,0058,MAUN 09 LAB01(H19),9,,,MISC,843,13,
spawnable,0058,MAUN 09 LAB01(H19),10,,,MISC,843,14,
spawnable,0060,MAUN 01 MUM(H11),0,,,MISC,845,3,
spawnable,0060,MAUN 01 MUM(H11),1,,,MISC,845,3,
spawnable,0060,MAUN 01 MUM(H11),2,,,MISC,845,5,
spawnable,0060,MAUN 01 MUM(H11),3,,,MISC,845,4,
spawnable,0060,MAUN 01 MUM(H11),4,,,MISC,845,6,
spawnable,0061,MAUN 02 PROT(H12),0,,,MISC,846,1,
spawnable,0061,MAUN 02 PROT(H12),1,,,MISC,846,2,
spawnable,0066,HAMP 01 PC01(H24),0,,,MISC,852,0,
spawnable,0077,TROO 05 GYM08(H414),0,,,MISC,922,6,
spawnable,0077,TROO 05 GYM08(H414),1,,,MISC,922,6,
spawnable,0078,LOBA 01 PC02(H57),0,,,MISC,923,0,
spawnable,0093,,0,,,BOARD,,2,
spawnable,0093,,1,,,BOARD,,3,
spawnable,0093,,2,,,BOARD,,4,
spawnable,0093,,3,,,HIDDENITEM,,8034,
spawnable,0093,,4,,,HIDDENITEM,,8035,
spawnable,0096,NAVEL WEST 01(H32),0,,,HIDDENITEM,56,8154,
spawnable,0096,NAVEL WEST 01(H32),1,,,HIDDENITEM,56,8151,
spawnable,0096,NAVEL WEST 01(H32),2,,,HIDDENITEM,56,8152,
spawnable,0099,,0,,,MISC,,7,
spawnable,0099,,1,,,MISC,,7,
spawnable,0099,,2,,,MISC,,7,
spawnable,0099,,3,,,MISC,,8,
spawnable,0099,,4,,,MISC,,8,
spawnable,0103,WELL CAVE F3(H147),0,,,HIDDENITEM,5,8056,
spawnable,0103,WELL CAVE F3(H147),1,,,HIDDENITEM,5,8224,
spawnable,0105,,0,,,HIDDENITEM,,8060,
spawnable,0105,,1,,,HIDDENITEM,,8059,
spawnable,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),0,,,MISC,29,7,
spawnable,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),1,,,MISC,29,8,
spawnable,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),2,,,MISC,29,7,
spawnable,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),3,,,MISC,29,8,
spawnable,0111,WELL CAVE F1(H145),0,,,HIDDENITEM,59,8027,
spawnable,0113,,0,,,MISC,,10,
spawnable,0116,,0,,,HIDDENITEM,,8043,
spawnable,0116,,1,,,HIDDENITEM,,8044,
spawnable,0118,,0,,,HIDDENITEM,,8073,
spawnable,0119,,0,,,HIDDENITEM,,8076,
spawnable,0119,,1,,,HIDDENITEM,,8077,
spawnable,0119,,2,,,HIDDENITEM,,8201,
spawnable,0121,,0,,,HIDDENITEM,,8080,
spawnable,0121,,1,,,HIDDENITEM,,8079,
spawnable,0131,RADE 05 GYM07(H360),0,,,MISC,859,4,
spawnable,0131,RADE 05 GYM07(H360),1,,,MISC,859,4,
spawnable,0132,,0,,,MISC,,2,
spawnable,0132,,1,,,MISC,,2,
spawnable,0133,LOBA 04 GYM01(H60),0,,,MISC,886,3,
spawnable,0133,LOBA 04 GYM01(H60),1,,,MISC,886,4,
spawnable,0135,MELT 04 GYM02(H111),0,,,MISC,877,3,
spawnable,0135,MELT 04 GYM02(H111),1,,,MISC,877,4,
spawnable,0135,MELT 04 GYM02(H111),2,,,MISC,877,4,
spawnable,0137,BAIR 04 GYM05(H254),0,,,MISC,943,6,
spawnable,0137,BAIR 04 GYM05(H254),1,,,MISC,943,6,
spawnable,0141,,0,,,HIDDENITEM,,8093,
spawnable,0141,,1,,,HIDDENITEM,,8094,
spawnable,0141,,2,,,HIDDENITEM,,8095,
spawnable,0142,,0,,,HIDDENITEM,,8088,
spawnable,0143,,0,,,HIDDENITEM,,8085,
spawnable,0143,,1,,,HIDDENITEM,,8087,
spawnable,0143,,2,,,HIDDENITEM,,8216,
spawnable,0143,,3,,,HIDDENITEM,,8217,
spawnable,0143,,4,,,HIDDENITEM,,8218,
spawnable,0143,,5,,,HIDDENITEM,,8219,
spawnable,0143,,6,,,HIDDENITEM,,8220,
spawnable,0146,,0,,,HIDDENITEM,,8039,
spawnable,0146,,1,,,HIDDENITEM,,8040,
spawnable,0147,,0,,,BOARD,,3,
spawnable,0148,NAVEL WEST 02(H33),0,,,HIDDENITEM,57,8153,
